DAY;MONTH;YEAR;Valore;Valore;Valore;Valore;Valore;Valore;COUNT;;;;;;;;
1;9;2016;0,841666667;0,911458333;0,84375;0,723958333;0,698958333;0,652083333;8;;;;;;;;
2;9;2016;0,911458333;0,84375;0,723958333;0,698958333;0,652083333;0,688541667;6;;;;;;;;
3;9;2016;0,84375;0,723958333;0,698958333;0,652083333;0,688541667;0,803125;3;;;;;;;;
4;9;2016;0,723958333;0,698958333;0,652083333;0,688541667;0,803125;1,004166667;4;;;;;;;;
5;9;2016;0,698958333;0,652083333;0,688541667;0,803125;1,004166667;0,888541667;5;;;;;;;;
6;9;2016;0,652083333;0,688541667;0,803125;1,004166667;0,888541667;0,753125;3;;;;;;;;
7;9;2016;0,688541667;0,803125;1,004166667;0,888541667;0,753125;0,861052632;6;;;;;;;;
8;9;2016;0,803125;1,004166667;0,888541667;0,753125;0,861052632;0,958333333;4;;;;;;;;
9;9;2016;1,004166667;0,888541667;0,753125;0,861052632;0,958333333;0,86875;4;;;;;;;;
10;9;2016;0,888541667;0,753125;0,861052632;0,958333333;0,86875;0,832291667;5;;;;;;;;
11;9;2016;0,753125;0,861052632;0,958333333;0,86875;0,832291667;0,847368421;3;;;;;;;;
12;9;2016;0,861052632;0,958333333;0,86875;0,832291667;0,847368421;0,651041667;5;;;;;;;;
13;9;2016;0,958333333;0,86875;0,832291667;0,847368421;0,651041667;0,653125;4;;;;;;;;
14;9;2016;0,86875;0,832291667;0,847368421;0,651041667;0,653125;0,825;6;;;;;;;;
15;9;2016;0,832291667;0,847368421;0,651041667;0,653125;0,825;0,8125;3;;;;;;;;
16;9;2016;0,847368421;0,651041667;0,653125;0,825;0,8125;0,866666667;6;;;;;;;;
17;9;2016;0,651041667;0,653125;0,825;0,8125;0,866666667;0,896875;1;;;;;;;;
18;9;2016;0,653125;0,825;0,8125;0,866666667;0,896875;0,994791667;5;;;;;;;;
19;9;2016;0,825;0,8125;0,866666667;0,896875;0,994791667;0,90625;3;;;;;;;;
20;9;2016;0,8125;0,866666667;0,896875;0,994791667;0,90625;1,022916667;4;;;;;;;;
21;9;2016;0,866666667;0,896875;0,994791667;0,90625;1,022916667;1,040625;3;;;;;;;;
22;9;2016;0,896875;0,994791667;0,90625;1,022916667;1,040625;1,041666667;4;;;;;;;;
23;9;2016;0,994791667;0,90625;1,022916667;1,040625;1,041666667;1,09375;3;;;;;;;;
