DAY;MONTH;YEAR;Valore;Valore;Valore;Valore;Valore;Valore;COUNT;;;;;;;;
15;4;2016;58,14761905;59,14758621;51,50763889;53,45582822;58,28306011;66,546875;2;;;;;;;;
16;4;2016;59,14758621;51,50763889;53,45582822;58,28306011;66,546875;57,73385417;0;;;;;;;;
17;4;2016;51,50763889;53,45582822;58,28306011;66,546875;57,73385417;71,23177083;6;;;;;;;;
18;4;2016;53,45582822;58,28306011;66,546875;57,73385417;71,23177083;41,26027397;5;;;;;;;;
19;4;2016;58,28306011;66,546875;57,73385417;71,23177083;41,26027397;43,03587786;4;;;;;;;;
20;4;2016;66,546875;57,73385417;71,23177083;41,26027397;43,03587786;34,13356164;5;;;;;;;;
21;4;2016;57,73385417;71,23177083;41,26027397;43,03587786;34,13356164;65,05862069;4;;;;;;;;
22;4;2016;71,23177083;41,26027397;43,03587786;34,13356164;65,05862069;60,92094241;4;;;;;;;;
23;4;2016;41,26027397;43,03587786;34,13356164;65,05862069;60,92094241;52,9921875;4;;;;;;;;
24;4;2016;43,03587786;34,13356164;65,05862069;60,92094241;52,9921875;58,04733728;5;;;;;;;;
25;4;2016;34,13356164;65,05862069;60,92094241;52,9921875;58,04733728;54,20178571;2;;;;;;;;
26;4;2016;65,05862069;60,92094241;52,9921875;58,04733728;54,20178571;40,83455497;4;;;;;;;;
27;4;2016;60,92094241;52,9921875;58,04733728;54,20178571;40,83455497;60,7703125;9;;;;;;;;
28;4;2016;52,9921875;58,04733728;54,20178571;40,83455497;60,7703125;70,44516129;5;;;;;;;;
29;4;2016;58,04733728;54,20178571;40,83455497;60,7703125;70,44516129;55,42864583;5;;;;;;;;
30;4;2016;54,20178571;40,83455497;60,7703125;70,44516129;55,42864583;59,07708333;4;;;;;;;;
1;5;2016;40,83455497;60,7703125;70,44516129;55,42864583;59,07708333;94,0994709;0;;;;;;;;
2;5;2016;60,7703125;70,44516129;55,42864583;59,07708333;94,0994709;66,48272251;1;;;;;;;;
3;5;2016;70,44516129;55,42864583;59,07708333;94,0994709;66,48272251;42,86927083;2;;;;;;;;
4;5;2016;55,42864583;59,07708333;94,0994709;66,48272251;42,86927083;63,12459893;4;;;;;;;;
5;5;2016;59,07708333;94,0994709;66,48272251;42,86927083;63,12459893;80,44895833;7;;;;;;;;
6;5;2016;94,0994709;66,48272251;42,86927083;63,12459893;80,44895833;58,63550296;3;;;;;;;;
7;5;2016;66,48272251;42,86927083;63,12459893;80,44895833;58,63550296;74,18406593;5;;;;;;;;
8;5;2016;42,86927083;63,12459893;80,44895833;58,63550296;74,18406593;81,16684783;6;;;;;;;;
9;5;2016;63,12459893;80,44895833;58,63550296;74,18406593;81,16684783;63,99895833;4;;;;;;;;
10;5;2016;80,44895833;58,63550296;74,18406593;81,16684783;63,99895833;35,53210526;4;;;;;;;;
11;5;2016;58,63550296;74,18406593;81,16684783;63,99895833;35,53210526;43,15497382;6;;;;;;;;
12;5;2016;74,18406593;81,16684783;63,99895833;35,53210526;43,15497382;52,95625;5;;;;;;;;
13;5;2016;81,16684783;63,99895833;35,53210526;43,15497382;52,95625;55,88062827;3;;;;;;;;
14;5;2016;63,99895833;35,53210526;43,15497382;52,95625;55,88062827;76,11302083;7;;;;;;;;
15;5;2016;35,53210526;43,15497382;52,95625;55,88062827;76,11302083;91,45027322;3;;;;;;;;
16;5;2016;43,15497382;52,95625;55,88062827;76,11302083;91,45027322;65,18333333;6;;;;;;;;
17;5;2016;52,95625;55,88062827;76,11302083;91,45027322;65,18333333;53,52142857;6;;;;;;;;
18;5;2016;55,88062827;76,11302083;91,45027322;65,18333333;53,52142857;57,61488095;9;;;;;;;;
19;5;2016;76,11302083;91,45027322;65,18333333;53,52142857;57,61488095;52,05238095;2;;;;;;;;
20;5;2016;91,45027322;65,18333333;53,52142857;57,61488095;52,05238095;39,15428571;3;;;;;;;;
21;5;2016;65,18333333;53,52142857;57,61488095;52,05238095;39,15428571;51,1296875;8;;;;;;;;
22;5;2016;53,52142857;57,61488095;52,05238095;39,15428571;51,1296875;77,55260417;5;;;;;;;;
23;5;2016;57,61488095;52,05238095;39,15428571;51,1296875;77,55260417;59,07173913;4;;;;;;;;
24;5;2016;52,05238095;39,15428571;51,1296875;77,55260417;59,07173913;50,73177083;12;;;;;;;;
25;5;2016;39,15428571;51,1296875;77,55260417;59,07173913;50,73177083;83,07591623;2;;;;;;;;
26;5;2016;51,1296875;77,55260417;59,07173913;50,73177083;83,07591623;86,0359375;3;;;;;;;;
27;5;2016;77,55260417;59,07173913;50,73177083;83,07591623;86,0359375;86,43089005;4;;;;;;;;
28;5;2016;59,07173913;50,73177083;83,07591623;86,0359375;86,43089005;44,98125;9;;;;;;;;
29;5;2016;50,73177083;83,07591623;86,0359375;86,43089005;44,98125;57,75968586;2;;;;;;;;
30;5;2016;83,07591623;86,0359375;86,43089005;44,98125;57,75968586;49,58489583;0;;;;;;;;
31;5;2016;86,0359375;86,43089005;44,98125;57,75968586;49,58489583;42,978125;2;;;;;;;;
1;6;2016;86,43089005;44,98125;57,75968586;49,58489583;42,978125;66,37760417;9;;;;;;;;
2;6;2016;44,98125;57,75968586;49,58489583;42,978125;66,37760417;75,2434555;2;;;;;;;;
3;6;2016;57,75968586;49,58489583;42,978125;66,37760417;75,2434555;65,21822917;6;;;;;;;;
4;6;2016;49,58489583;42,978125;66,37760417;75,2434555;65,21822917;54,49895833;5;;;;;;;;
5;6;2016;42,978125;66,37760417;75,2434555;65,21822917;54,49895833;63,23541667;5;;;;;;;;
6;6;2016;66,37760417;75,2434555;65,21822917;54,49895833;63,23541667;56,49479167;5;;;;;;;;
7;6;2016;75,2434555;65,21822917;54,49895833;63,23541667;56,49479167;42,39427083;6;;;;;;;;
8;6;2016;65,21822917;54,49895833;63,23541667;56,49479167;42,39427083;47,13988764;1;;;;;;;;
9;6;2016;54,49895833;63,23541667;56,49479167;42,39427083;47,13988764;45,23614458;4;;;;;;;;
10;6;2016;63,23541667;56,49479167;42,39427083;47,13988764;45,23614458;49,96309524;6;;;;;;;;
11;6;2016;56,49479167;42,39427083;47,13988764;45,23614458;49,96309524;59,80833333;5;;;;;;;;
12;6;2016;42,39427083;47,13988764;45,23614458;49,96309524;59,80833333;41,84074074;5;;;;;;;;
13;6;2016;47,13988764;45,23614458;49,96309524;59,80833333;41,84074074;44,9452381;3;;;;;;;;
14;6;2016;45,23614458;49,96309524;59,80833333;41,84074074;44,9452381;55,87916667;1;;;;;;;;
15;6;2016;49,96309524;59,80833333;41,84074074;44,9452381;55,87916667;75,44285714;4;;;;;;;;
16;6;2016;59,80833333;41,84074074;44,9452381;55,87916667;75,44285714;53,87083333;3;;;;;;;;
17;6;2016;41,84074074;44,9452381;55,87916667;75,44285714;53,87083333;66,74464286;5;;;;;;;;
18;6;2016;44,9452381;55,87916667;75,44285714;53,87083333;66,74464286;69,81666667;3;;;;;;;;
19;6;2016;55,87916667;75,44285714;53,87083333;66,74464286;69,81666667;61,08630952;3;;;;;;;;
20;6;2016;75,44285714;53,87083333;66,74464286;69,81666667;61,08630952;42,14821429;4;;;;;;;;
21;6;2016;53,87083333;66,74464286;69,81666667;61,08630952;42,14821429;33,79202454;4;;;;;;;;
22;6;2016;66,74464286;69,81666667;61,08630952;42,14821429;33,79202454;50,21071429;6;;;;;;;;
23;6;2016;69,81666667;61,08630952;42,14821429;33,79202454;50,21071429;46,01097561;7;;;;;;;;
24;6;2016;61,08630952;42,14821429;33,79202454;50,21071429;46,01097561;52,66666667;4;;;;;;;;
25;6;2016;42,14821429;33,79202454;50,21071429;46,01097561;52,66666667;44,84850299;8;;;;;;;;
26;6;2016;33,79202454;50,21071429;46,01097561;52,66666667;44,84850299;43,95681818;2;;;;;;;;
27;6;2016;50,21071429;46,01097561;52,66666667;44,84850299;43,95681818;36,54114583;4;;;;;;;;
28;6;2016;46,01097561;52,66666667;44,84850299;43,95681818;36,54114583;41,70989583;6;;;;;;;;
29;6;2016;52,66666667;44,84850299;43,95681818;36,54114583;41,70989583;44,02239583;1;;;;;;;;
30;6;2016;44,84850299;43,95681818;36,54114583;41,70989583;44,02239583;57,66145833;4;;;;;;;;
1;7;2016;43,95681818;36,54114583;41,70989583;44,02239583;57,66145833;57,36387435;5;;;;;;;;
2;7;2016;36,54114583;41,70989583;44,02239583;57,66145833;57,36387435;61,96458333;2;;;;;;;;
3;7;2016;41,70989583;44,02239583;57,66145833;57,36387435;61,96458333;44,35625;3;;;;;;;;
4;7;2016;44,02239583;57,66145833;57,36387435;61,96458333;44,35625;37,19322917;2;;;;;;;;
5;7;2016;57,66145833;57,36387435;61,96458333;44,35625;37,19322917;35,9671875;4;;;;;;;;
6;7;2016;57,36387435;61,96458333;44,35625;37,19322917;35,9671875;44,65104167;2;;;;;;;;
7;7;2016;61,96458333;44,35625;37,19322917;35,9671875;44,65104167;67,78958333;2;;;;;;;;
8;7;2016;44,35625;37,19322917;35,9671875;44,65104167;67,78958333;64,41354167;4;;;;;;;;
9;7;2016;37,19322917;35,9671875;44,65104167;67,78958333;64,41354167;49,284375;4;;;;;;;;
10;7;2016;35,9671875;44,65104167;67,78958333;64,41354167;49,284375;63,54583333;6;;;;;;;;
11;7;2016;44,65104167;67,78958333;64,41354167;49,284375;63,54583333;65,5609375;5;;;;;;;;
12;7;2016;67,78958333;64,41354167;49,284375;63,54583333;65,5609375;46,4390625;4;;;;;;;;
13;7;2016;64,41354167;49,284375;63,54583333;65,5609375;46,4390625;46,61302083;9;;;;;;;;
14;7;2016;49,284375;63,54583333;65,5609375;46,4390625;46,61302083;61,75729167;5;;;;;;;;
15;7;2016;63,54583333;65,5609375;46,4390625;46,61302083;61,75729167;56,69166667;11;;;;;;;;
16;7;2016;65,5609375;46,4390625;46,61302083;61,75729167;56,69166667;51,87239583;5;;;;;;;;
17;7;2016;46,4390625;46,61302083;61,75729167;56,69166667;51,87239583;57,95989583;2;;;;;;;;
18;7;2016;46,61302083;61,75729167;56,69166667;51,87239583;57,95989583;46,7421875;3;;;;;;;;
19;7;2016;61,75729167;56,69166667;51,87239583;57,95989583;46,7421875;39,39739583;2;;;;;;;;
20;7;2016;56,69166667;51,87239583;57,95989583;46,7421875;39,39739583;60,44479167;3;;;;;;;;
21;7;2016;51,87239583;57,95989583;46,7421875;39,39739583;60,44479167;54,6625;3;;;;;;;;
22;7;2016;57,95989583;46,7421875;39,39739583;60,44479167;54,6625;62,06421053;5;;;;;;;;
23;7;2016;46,7421875;39,39739583;60,44479167;54,6625;62,06421053;51,90729167;4;;;;;;;;
24;7;2016;39,39739583;60,44479167;54,6625;62,06421053;51,90729167;52,003125;4;;;;;;;;
25;7;2016;60,44479167;54,6625;62,06421053;51,90729167;52,003125;37,13958333;4;;;;;;;;
26;7;2016;54,6625;62,06421053;51,90729167;52,003125;37,13958333;33,1328125;2;;;;;;;;
27;7;2016;62,06421053;51,90729167;52,003125;37,13958333;33,1328125;49,57135417;2;;;;;;;;
28;7;2016;51,90729167;52,003125;37,13958333;33,1328125;49,57135417;44,240625;2;;;;;;;;
29;7;2016;52,003125;37,13958333;33,1328125;49,57135417;44,240625;53,2625;7;;;;;;;;
30;7;2016;37,13958333;33,1328125;49,57135417;44,240625;53,2625;51,0484375;6;;;;;;;;
31;7;2016;33,1328125;49,57135417;44,240625;53,2625;51,0484375;45,09739583;2;;;;;;;;
1;8;2016;49,57135417;44,240625;53,2625;51,0484375;45,09739583;56,85572917;4;;;;;;;;
2;8;2016;44,240625;53,2625;51,0484375;45,09739583;56,85572917;49,3703125;4;;;;;;;;
3;8;2016;53,2625;51,0484375;45,09739583;56,85572917;49,3703125;54,28645833;3;;;;;;;;
4;8;2016;51,0484375;45,09739583;56,85572917;49,3703125;54,28645833;47,38645833;3;;;;;;;;
5;8;2016;45,09739583;56,85572917;49,3703125;54,28645833;47,38645833;36,278125;4;;;;;;;;
6;8;2016;56,85572917;49,3703125;54,28645833;47,38645833;36,278125;39,23072917;6;;;;;;;;
