COUNT;Valore;Valore;Valore;Valore;Valore;Valore;;;;;;;;
2;35,13263889;35,41375;34,8825;46,41291667;57,29819444;63,33838665;;;;;;;;
6;35,41375;34,8825;46,41291667;57,29819444;63,33838665;56,93;;;;;;;;
3;34,8825;46,41291667;57,29819444;63,33838665;56,93;52,24047288;;;;;;;;
5;46,41291667;57,29819444;63,33838665;56,93;52,24047288;63,84333333;;;;;;;;
3;57,29819444;63,33838665;56,93;52,24047288;63,84333333;45,70458333;;;;;;;;
4;63,33838665;56,93;52,24047288;63,84333333;45,70458333;40,87263889;;;;;;;;
5;56,93;52,24047288;63,84333333;45,70458333;40,87263889;34,28361111;;;;;;;;
2;52,24047288;63,84333333;45,70458333;40,87263889;34,28361111;38,80347222;;;;;;;;
4;63,84333333;45,70458333;40,87263889;34,28361111;38,80347222;39,33736111;;;;;;;;
5;45,70458333;40,87263889;34,28361111;38,80347222;39,33736111;42,62958333;;;;;;;;
4;40,87263889;34,28361111;38,80347222;39,33736111;42,62958333;54,92694444;;;;;;;;
3;34,28361111;38,80347222;39,33736111;42,62958333;54,92694444;51,985;;;;;;;;
5;38,80347222;39,33736111;42,62958333;54,92694444;51,985;51,29222222;;;;;;;;
6;39,33736111;42,62958333;54,92694444;51,985;51,29222222;59,81430556;;;;;;;;
3;42,62958333;54,92694444;51,985;51,29222222;59,81430556;27,30584046;;;;;;;;
4;54,92694444;51,985;51,29222222;59,81430556;27,30584046;33,6997151;;;;;;;;
6;51,985;51,29222222;59,81430556;27,30584046;33,6997151;32,63791667;;;;;;;;
2;51,29222222;59,81430556;27,30584046;33,6997151;32,63791667;50,29833333;;;;;;;;
2;59,81430556;27,30584046;33,6997151;32,63791667;50,29833333;56,40916667;;;;;;;;
4;27,30584046;33,6997151;32,63791667;50,29833333;56,40916667;65,85055556;;;;;;;;
3;33,6997151;32,63791667;50,29833333;56,40916667;65,85055556;54,34305556;;;;;;;;
6;32,63791667;50,29833333;56,40916667;65,85055556;54,34305556;51,875;;;;;;;;
4;50,29833333;56,40916667;65,85055556;54,34305556;51,875;48,36402778;;;;;;;;
5;56,40916667;65,85055556;54,34305556;51,875;48,36402778;41,36208333;;;;;;;;
7;65,85055556;54,34305556;51,875;48,36402778;41,36208333;38,26388889;;;;;;;;
2;54,34305556;51,875;48,36402778;41,36208333;38,26388889;38,98736111;;;;;;;;
3;51,875;48,36402778;41,36208333;38,26388889;38,98736111;51,45680556;;;;;;;;
3;48,36402778;41,36208333;38,26388889;38,98736111;51,45680556;46,38305556;;;;;;;;
4;41,36208333;38,26388889;38,98736111;51,45680556;46,38305556;50,08916667;;;;;;;;
2;38,26388889;38,98736111;51,45680556;46,38305556;50,08916667;57,45083333;;;;;;;;
3;38,98736111;51,45680556;46,38305556;50,08916667;57,45083333;58,35263889;;;;;;;;
1;51,45680556;46,38305556;50,08916667;57,45083333;58,35263889;58,29597222;;;;;;;;
1;46,38305556;50,08916667;57,45083333;58,35263889;58,29597222;43,56444444;;;;;;;;
4;50,08916667;57,45083333;58,35263889;58,29597222;43,56444444;39,75888889;;;;;;;;
4;57,45083333;58,35263889;58,29597222;43,56444444;39,75888889;43,20194444;;;;;;;;
1;58,35263889;58,29597222;43,56444444;39,75888889;43,20194444;44,09819444;;;;;;;;
2;58,29597222;43,56444444;39,75888889;43,20194444;44,09819444;46,34333333;;;;;;;;
2;43,56444444;39,75888889;43,20194444;44,09819444;46,34333333;45,92513889;;;;;;;;
1;39,75888889;43,20194444;44,09819444;46,34333333;45,92513889;48,64236111;;;;;;;;
1;43,20194444;44,09819444;46,34333333;45,92513889;48,64236111;55,61125;;;;;;;;
4;44,09819444;46,34333333;45,92513889;48,64236111;55,61125;47,995;;;;;;;;
2;46,34333333;45,92513889;48,64236111;55,61125;47,995;41,89458333;;;;;;;;
0;45,92513889;48,64236111;55,61125;47,995;41,89458333;39,48819444;;;;;;;;
1;48,64236111;55,61125;47,995;41,89458333;39,48819444;45,15375;;;;;;;;
1;55,61125;47,995;41,89458333;39,48819444;45,15375;47,68;;;;;;;;
2;47,995;41,89458333;39,48819444;45,15375;47,68;52,75694444;;;;;;;;
5;41,89458333;39,48819444;45,15375;47,68;52,75694444;50,86611111;;;;;;;;
1;39,48819444;45,15375;47,68;52,75694444;50,86611111;48,82319444;;;;;;;;
5;45,15375;47,68;52,75694444;50,86611111;48,82319444;50,29472222;;;;;;;;
4;47,68;52,75694444;50,86611111;48,82319444;50,29472222;44,36458333;;;;;;;;
3;52,75694444;50,86611111;48,82319444;50,29472222;44,36458333;42,58972222;;;;;;;;
4;50,86611111;48,82319444;50,29472222;44,36458333;42,58972222;51,56875;;;;;;;;
2;48,82319444;50,29472222;44,36458333;42,58972222;51,56875;60,72069444;;;;;;;;
2;50,29472222;44,36458333;42,58972222;51,56875;60,72069444;74,66737288;;;;;;;;
4;44,36458333;42,58972222;51,56875;60,72069444;74,66737288;55,57027778;;;;;;;;
0;42,58972222;51,56875;60,72069444;74,66737288;55,57027778;48,18930556;;;;;;;;
5;51,56875;60,72069444;74,66737288;55,57027778;48,18930556;53,89277778;;;;;;;;
3;60,72069444;74,66737288;55,57027778;48,18930556;53,89277778;56,48763889;;;;;;;;
4;74,66737288;55,57027778;48,18930556;53,89277778;56,48763889;62,04222222;;;;;;;;
3;55,57027778;48,18930556;53,89277778;56,48763889;62,04222222;65,32555556;;;;;;;;
2;48,18930556;53,89277778;56,48763889;62,04222222;65,32555556;72,1379562;;;;;;;;
7;53,89277778;56,48763889;62,04222222;65,32555556;72,1379562;91,97018519;;;;;;;;
2;56,48763889;62,04222222;65,32555556;72,1379562;91,97018519;77,77875569;;;;;;;;
3;62,04222222;65,32555556;72,1379562;91,97018519;77,77875569;65,11375;;;;;;;;
2;65,32555556;72,1379562;91,97018519;77,77875569;65,11375;61,33736111;;;;;;;;
5;72,1379562;91,97018519;77,77875569;65,11375;61,33736111;72,81017699;;;;;;;;
4;91,97018519;77,77875569;65,11375;61,33736111;72,81017699;65,328734;;;;;;;;
4;77,77875569;65,11375;61,33736111;72,81017699;65,328734;74,09320883;;;;;;;;
7;65,11375;61,33736111;72,81017699;65,328734;74,09320883;74,75069552;;;;;;;;
0;61,33736111;72,81017699;65,328734;74,09320883;74,75069552;77,12240602;;;;;;;;
5;72,81017699;65,328734;74,09320883;74,75069552;77,12240602;63,30292479;;;;;;;;
7;65,328734;74,09320883;74,75069552;77,12240602;63,30292479;52,81128134;;;;;;;;
3;74,09320883;74,75069552;77,12240602;63,30292479;52,81128134;47,63805556;;;;;;;;
8;74,75069552;77,12240602;63,30292479;52,81128134;47,63805556;59,54916667;;;;;;;;
4;77,12240602;63,30292479;52,81128134;47,63805556;59,54916667;65,39583333;;;;;;;;
11;63,30292479;52,81128134;47,63805556;59,54916667;65,39583333;66,36152778;;;;;;;;
7;52,81128134;47,63805556;59,54916667;65,39583333;66,36152778;60,44152778;;;;;;;;
5;47,63805556;59,54916667;65,39583333;66,36152778;60,44152778;60,57097222;;;;;;;;
4;59,54916667;65,39583333;66,36152778;60,44152778;60,57097222;56,55430556;;;;;;;;
4;65,39583333;66,36152778;60,44152778;60,57097222;56,55430556;63,14875;;;;;;;;
2;66,36152778;60,44152778;60,57097222;56,55430556;63,14875;60,63305556;;;;;;;;
2;60,44152778;60,57097222;56,55430556;63,14875;60,63305556;54,79055556;;;;;;;;
4;60,57097222;56,55430556;63,14875;60,63305556;54,79055556;65,89482517;;;;;;;;
1;56,55430556;63,14875;60,63305556;54,79055556;65,89482517;67,27880056;;;;;;;;
7;63,14875;60,63305556;54,79055556;65,89482517;67,27880056;74,56472222;;;;;;;;
6;60,63305556;54,79055556;65,89482517;67,27880056;74,56472222;77,75486111;;;;;;;;
1;54,79055556;65,89482517;67,27880056;74,56472222;77,75486111;71,69486111;;;;;;;;
3;65,89482517;67,27880056;74,56472222;77,75486111;71,69486111;55,30536232;;;;;;;;
4;67,27880056;74,56472222;77,75486111;71,69486111;55,30536232;41,86484594;;;;;;;;
7;74,56472222;77,75486111;71,69486111;55,30536232;41,86484594;47,75944444;;;;;;;;
3;77,75486111;71,69486111;55,30536232;41,86484594;47,75944444;60,22638889;;;;;;;;
3;71,69486111;55,30536232;41,86484594;47,75944444;60,22638889;61,78722222;;;;;;;;
3;55,30536232;41,86484594;47,75944444;60,22638889;61,78722222;65,45555556;;;;;;;;
5;41,86484594;47,75944444;60,22638889;61,78722222;65,45555556;65,70291667;;;;;;;;
3;47,75944444;60,22638889;61,78722222;65,45555556;65,70291667;82,08018018;;;;;;;;
4;60,22638889;61,78722222;65,45555556;65,70291667;82,08018018;40,50864;;;;;;;;
5;61,78722222;65,45555556;65,70291667;82,08018018;40,50864;54,54603616;;;;;;;;
3;65,45555556;65,70291667;82,08018018;40,50864;54,54603616;62,04569444;;;;;;;;
9;65,70291667;82,08018018;40,50864;54,54603616;62,04569444;61,05805556;;;;;;;;
3;82,08018018;40,50864;54,54603616;62,04569444;61,05805556;62,19347222;;;;;;;;
1;40,50864;54,54603616;62,04569444;61,05805556;62,19347222;52,85361111;;;;;;;;
3;54,54603616;62,04569444;61,05805556;62,19347222;52,85361111;64,6;;;;;;;;
3;62,04569444;61,05805556;62,19347222;52,85361111;64,6;62,23713491;;;;;;;;
9;61,05805556;62,19347222;52,85361111;64,6;62,23713491;68,72736111;;;;;;;;
8;62,19347222;52,85361111;64,6;62,23713491;68,72736111;71,05777778;;;;;;;;
8;52,85361111;64,6;62,23713491;68,72736111;71,05777778;67,66805556;;;;;;;;
3;64,6;62,23713491;68,72736111;71,05777778;67,66805556;73,04680556;;;;;;;;
2;62,23713491;68,72736111;71,05777778;67,66805556;73,04680556;94,19375;;;;;;;;
3;68,72736111;71,05777778;67,66805556;73,04680556;94,19375;89,47013889;;;;;;;;
4;71,05777778;67,66805556;73,04680556;94,19375;89,47013889;86,05638889;;;;;;;;
2;67,66805556;73,04680556;94,19375;89,47013889;86,05638889;87,72236111;;;;;;;;
5;73,04680556;94,19375;89,47013889;86,05638889;87,72236111;91,73944444;;;;;;;;
3;94,19375;89,47013889;86,05638889;87,72236111;91,73944444;84,86347222;;;;;;;;
9;89,47013889;86,05638889;87,72236111;91,73944444;84,86347222;88,64194444;;;;;;;;
5;86,05638889;87,72236111;91,73944444;84,86347222;88,64194444;92,78916667;;;;;;;;
1;87,72236111;91,73944444;84,86347222;88,64194444;92,78916667;66,66055556;;;;;;;;
3;91,73944444;84,86347222;88,64194444;92,78916667;66,66055556;61,72041667;;;;;;;;
3;84,86347222;88,64194444;92,78916667;66,66055556;61,72041667;62,8525;;;;;;;;
5;88,64194444;92,78916667;66,66055556;61,72041667;62,8525;61,88972222;;;;;;;;
6;92,78916667;66,66055556;61,72041667;62,8525;61,88972222;69,07236111;;;;;;;;
4;66,66055556;61,72041667;62,8525;61,88972222;69,07236111;75,03597222;;;;;;;;
8;61,72041667;62,8525;61,88972222;69,07236111;75,03597222;74,3975;;;;;;;;
2;62,8525;61,88972222;69,07236111;75,03597222;74,3975;69,81375;;;;;;;;
5;61,88972222;69,07236111;75,03597222;74,3975;69,81375;68,55375;;;;;;;;
2;69,07236111;75,03597222;74,3975;69,81375;68,55375;77,54347222;;;;;;;;
6;75,03597222;74,3975;69,81375;68,55375;77,54347222;84,7075;;;;;;;;
4;74,3975;69,81375;68,55375;77,54347222;84,7075;88,32541667;;;;;;;;
3;69,81375;68,55375;77,54347222;84,7075;88,32541667;95,17555556;;;;;;;;
3;68,55375;77,54347222;84,7075;88,32541667;95,17555556;41,96652778;;;;;;;;
6;77,54347222;84,7075;88,32541667;95,17555556;41,96652778;61,19625;;;;;;;;
4;84,7075;88,32541667;95,17555556;41,96652778;61,19625;73,815;;;;;;;;
2;88,32541667;95,17555556;41,96652778;61,19625;73,815;79,06680556;;;;;;;;
5;95,17555556;41,96652778;61,19625;73,815;79,06680556;57,29402778;;;;;;;;
4;41,96652778;61,19625;73,815;79,06680556;57,29402778;70,87319444;;;;;;;;
4;61,19625;73,815;79,06680556;57,29402778;70,87319444;64,57;;;;;;;;
3;73,815;79,06680556;57,29402778;70,87319444;64,57;69,96513889;;;;;;;;
2;79,06680556;57,29402778;70,87319444;64,57;69,96513889;76,97291667;;;;;;;;
5;57,29402778;70,87319444;64,57;69,96513889;76,97291667;75,35194444;;;;;;;;
7;70,87319444;64,57;69,96513889;76,97291667;75,35194444;71,84569444;;;;;;;;
4;64,57;69,96513889;76,97291667;75,35194444;71,84569444;75,59222222;;;;;;;;
5;69,96513889;76,97291667;75,35194444;71,84569444;75,59222222;79,46083333;;;;;;;;
6;76,97291667;75,35194444;71,84569444;75,59222222;79,46083333;24,595;;;;;;;;
5;75,35194444;71,84569444;75,59222222;79,46083333;24,595;57,98430556;;;;;;;;
6;71,84569444;75,59222222;79,46083333;24,595;57,98430556;93,41652778;;;;;;;;
4;75,59222222;79,46083333;24,595;57,98430556;93,41652778;91,19680556;;;;;;;;
7;79,46083333;24,595;57,98430556;93,41652778;91,19680556;86,29386332;;;;;;;;
5;24,595;57,98430556;93,41652778;91,19680556;86,29386332;79,38537604;;;;;;;;
7;57,98430556;93,41652778;91,19680556;86,29386332;79,38537604;88,32541667;;;;;;;;
2;93,41652778;91,19680556;86,29386332;79,38537604;88,32541667;85,58583333;;;;;;;;
3;91,19680556;86,29386332;79,38537604;88,32541667;85,58583333;62,23194444;;;;;;;;
5;86,29386332;79,38537604;88,32541667;85,58583333;62,23194444;52,11069444;;;;;;;;
5;79,38537604;88,32541667;85,58583333;62,23194444;52,11069444;64,43763889;;;;;;;;
5;88,32541667;85,58583333;62,23194444;52,11069444;64,43763889;75,63138889;;;;;;;;
5;85,58583333;62,23194444;52,11069444;64,43763889;75,63138889;75,37472222;;;;;;;;
2;62,23194444;52,11069444;64,43763889;75,63138889;75,37472222;78,35869263;;;;;;;;
4;52,11069444;64,43763889;75,63138889;75,37472222;78,35869263;74,09;;;;;;;;
3;64,43763889;75,63138889;75,37472222;78,35869263;74,09;74,34458333;;;;;;;;
1;75,63138889;75,37472222;78,35869263;74,09;74,34458333;79,93736111;;;;;;;;
8;75,37472222;78,35869263;74,09;74,34458333;79,93736111;93,51041667;;;;;;;;
5;78,35869263;74,09;74,34458333;79,93736111;93,51041667;96,55375;;;;;;;;
8;74,09;74,34458333;79,93736111;93,51041667;96,55375;65,25194444;;;;;;;;
1;74,34458333;79,93736111;93,51041667;96,55375;65,25194444;47,39902778;;;;;;;;
6;79,93736111;93,51041667;96,55375;65,25194444;47,39902778;71,67138889;;;;;;;;
6;93,51041667;96,55375;65,25194444;47,39902778;71,67138889;83,6025;;;;;;;;
2;96,55375;65,25194444;47,39902778;71,67138889;83,6025;;;;;;;;;
8;65,25194444;47,39902778;71,67138889;83,6025;;;;;;;;;;
4;47,39902778;71,67138889;83,6025;;;;;;;;;;;
4;71,67138889;83,6025;;;;;;;;;;;;
7;83,6025;;;;;;;;;;;;;
5;;;;;;;;;;;;;;
3;;;;;;;;;;;;;;
4;;;;;;;;;;;;;;
2;;;;;;;;;;;;;;
7;;;;;;;;;;;;;;
3;;;;;;;;;;;;;;
6;;;;;;;;;;;;;;
7;;;;;;;;;;;;;;
3;;;;;;;;;;;;;;
6;;;;;;;;;;;;;;
