COUNT;Valore;Valore;Valore;Valore;Valore;Valore;;;;;;;;
3;19,63368056;20,92916667;20,86801854;23,3375;25,84224537;25,74386574;;;;;;;;
2;20,92916667;20,86801854;23,3375;25,84224537;25,74386574;27,19236111;;;;;;;;
4;20,86801854;23,3375;25,84224537;25,74386574;27,19236111;28,64768519;;;;;;;;
4;23,3375;25,84224537;25,74386574;27,19236111;28,64768519;28,81006944;;;;;;;;
6;25,84224537;25,74386574;27,19236111;28,64768519;28,81006944;29,7005787;;;;;;;;
8;25,74386574;27,19236111;28,64768519;28,81006944;29,7005787;27,89490741;;;;;;;;
2;27,19236111;28,64768519;28,81006944;29,7005787;27,89490741;26,49039352;;;;;;;;
2;28,64768519;28,81006944;29,7005787;27,89490741;26,49039352;24,71972158;;;;;;;;
6;28,81006944;29,7005787;27,89490741;26,49039352;24,71972158;26,10868056;;;;;;;;
3;29,7005787;27,89490741;26,49039352;24,71972158;26,10868056;27,91772885;;;;;;;;
5;27,89490741;26,49039352;24,71972158;26,10868056;27,91772885;24,40208333;;;;;;;;
3;26,49039352;24,71972158;26,10868056;27,91772885;24,40208333;25,56574074;;;;;;;;
4;24,71972158;26,10868056;27,91772885;24,40208333;25,56574074;24,56678241;;;;;;;;
5;26,10868056;27,91772885;24,40208333;25,56574074;24,56678241;25,48171296;;;;;;;;
2;27,91772885;24,40208333;25,56574074;24,56678241;25,48171296;26,6318287;;;;;;;;
4;24,40208333;25,56574074;24,56678241;25,48171296;26,6318287;27,13298611;;;;;;;;
5;25,56574074;24,56678241;25,48171296;26,6318287;27,13298611;26,52453704;;;;;;;;
4;24,56678241;25,48171296;26,6318287;27,13298611;26,52453704;25,88425926;;;;;;;;
3;25,48171296;26,6318287;27,13298611;26,52453704;25,88425926;26,62615741;;;;;;;;
5;26,6318287;27,13298611;26,52453704;25,88425926;26,62615741;27,39479167;;;;;;;;
6;27,13298611;26,52453704;25,88425926;26,62615741;27,39479167;24,62592593;;;;;;;;
3;26,52453704;25,88425926;26,62615741;27,39479167;24,62592593;25,36423611;;;;;;;;
4;25,88425926;26,62615741;27,39479167;24,62592593;25,36423611;24,65046296;;;;;;;;
6;26,62615741;27,39479167;24,62592593;25,36423611;24,65046296;25,75497685;;;;;;;;
2;27,39479167;24,62592593;25,36423611;24,65046296;25,75497685;26,22731481;;;;;;;;
2;24,62592593;25,36423611;24,65046296;25,75497685;26,22731481;26,63611111;;;;;;;;
4;25,36423611;24,65046296;25,75497685;26,22731481;26,63611111;24,96041667;;;;;;;;
3;24,65046296;25,75497685;26,22731481;26,63611111;24,96041667;27,22673611;;;;;;;;
6;25,75497685;26,22731481;26,63611111;24,96041667;27,22673611;29,40787037;;;;;;;;
4;26,22731481;26,63611111;24,96041667;27,22673611;29,40787037;30,83946759;;;;;;;;
5;26,63611111;24,96041667;27,22673611;29,40787037;30,83946759;31,27476852;;;;;;;;
7;24,96041667;27,22673611;29,40787037;30,83946759;31,27476852;31,69780093;;;;;;;;
2;27,22673611;29,40787037;30,83946759;31,27476852;31,69780093;31,40949074;;;;;;;;
3;29,40787037;30,83946759;31,27476852;31,69780093;31,40949074;28,04826389;;;;;;;;
3;30,83946759;31,27476852;31,69780093;31,40949074;28,04826389;26,08263889;;;;;;;;
4;31,27476852;31,69780093;31,40949074;28,04826389;26,08263889;25,73090278;;;;;;;;
2;31,69780093;31,40949074;28,04826389;26,08263889;25,73090278;26,43391204;;;;;;;;
3;31,40949074;28,04826389;26,08263889;25,73090278;26,43391204;24,81099537;;;;;;;;
1;28,04826389;26,08263889;25,73090278;26,43391204;24,81099537;20,00081019;;;;;;;;
1;26,08263889;25,73090278;26,43391204;24,81099537;20,00081019;22,88877315;;;;;;;;
4;25,73090278;26,43391204;24,81099537;20,00081019;22,88877315;24,18240741;;;;;;;;
4;26,43391204;24,81099537;20,00081019;22,88877315;24,18240741;25,50543981;;;;;;;;
1;24,81099537;20,00081019;22,88877315;24,18240741;25,50543981;26,53738426;;;;;;;;
2;20,00081019;22,88877315;24,18240741;25,50543981;26,53738426;27,54155093;;;;;;;;
2;22,88877315;24,18240741;25,50543981;26,53738426;27,54155093;28,16898148;;;;;;;;
1;24,18240741;25,50543981;26,53738426;27,54155093;28,16898148;28,28819444;;;;;;;;
1;25,50543981;26,53738426;27,54155093;28,16898148;28,28819444;26,30474537;;;;;;;;
4;26,53738426;27,54155093;28,16898148;28,28819444;26,30474537;23,71967593;;;;;;;;
2;27,54155093;28,16898148;28,28819444;26,30474537;23,71967593;23,7181713;;;;;;;;
0;28,16898148;28,28819444;26,30474537;23,71967593;23,7181713;24,05219907;;;;;;;;
1;28,28819444;26,30474537;23,71967593;23,7181713;24,05219907;24,90543981;;;;;;;;
1;26,30474537;23,71967593;23,7181713;24,05219907;24,90543981;25,99502315;;;;;;;;
2;23,71967593;23,7181713;24,05219907;24,90543981;25,99502315;26,82013889;;;;;;;;
5;23,7181713;24,05219907;24,90543981;25,99502315;26,82013889;27,98877315;;;;;;;;
1;24,05219907;24,90543981;25,99502315;26,82013889;27,98877315;28,94409722;;;;;;;;
5;24,90543981;25,99502315;26,82013889;27,98877315;28,94409722;28,01527778;;;;;;;;
4;25,99502315;26,82013889;27,98877315;28,94409722;28,01527778;26,5412037;;;;;;;;
3;26,82013889;27,98877315;28,94409722;28,01527778;26,5412037;27,23217593;;;;;;;;
4;27,98877315;28,94409722;28,01527778;26,5412037;27,23217593;25,79398148;;;;;;;;
2;28,94409722;28,01527778;26,5412037;27,23217593;25,79398148;23,61793981;;;;;;;;
2;28,01527778;26,5412037;27,23217593;25,79398148;23,61793981;16,24722222;;;;;;;;
4;26,5412037;27,23217593;25,79398148;23,61793981;16,24722222;19,20011574;;;;;;;;
0;27,23217593;25,79398148;23,61793981;16,24722222;19,20011574;20,5630787;;;;;;;;
5;25,79398148;23,61793981;16,24722222;19,20011574;20,5630787;22,04814815;;;;;;;;
3;23,61793981;16,24722222;19,20011574;20,5630787;22,04814815;22,73680556;;;;;;;;
4;16,24722222;19,20011574;20,5630787;22,04814815;22,73680556;22,90775463;;;;;;;;
3;19,20011574;20,5630787;22,04814815;22,73680556;22,90775463;20,61539352;;;;;;;;
2;20,5630787;22,04814815;22,73680556;22,90775463;20,61539352;20,03009259;;;;;;;;
7;22,04814815;22,73680556;22,90775463;20,61539352;20,03009259;15,07824074;;;;;;;;
2;22,73680556;22,90775463;20,61539352;20,03009259;15,07824074;18,99328704;;;;;;;;
3;22,90775463;20,61539352;20,03009259;15,07824074;18,99328704;20,14444444;;;;;;;;
2;20,61539352;20,03009259;15,07824074;18,99328704;20,14444444;19,18703704;;;;;;;;
5;20,03009259;15,07824074;18,99328704;20,14444444;19,18703704;18,14826389;;;;;;;;
4;15,07824074;18,99328704;20,14444444;19,18703704;18,14826389;15,55011574;;;;;;;;
4;18,99328704;20,14444444;19,18703704;18,14826389;15,55011574;15,86435185;;;;;;;;
7;20,14444444;19,18703704;18,14826389;15,55011574;15,86435185;15,4125;;;;;;;;
0;19,18703704;18,14826389;15,55011574;15,86435185;15,4125;14,59583333;;;;;;;;
5;18,14826389;15,55011574;15,86435185;15,4125;14,59583333;16,16241299;;;;;;;;
7;15,55011574;15,86435185;15,4125;14,59583333;16,16241299;16,82366589;;;;;;;;
3;15,86435185;15,4125;14,59583333;16,16241299;16,82366589;17,03391204;;;;;;;;
8;15,4125;14,59583333;16,16241299;16,82366589;17,03391204;17,52430556;;;;;;;;
4;14,59583333;16,16241299;16,82366589;17,03391204;17,52430556;18,52928241;;;;;;;;
11;16,16241299;16,82366589;17,03391204;17,52430556;18,52928241;19,03483796;;;;;;;;
7;16,82366589;17,03391204;17,52430556;18,52928241;19,03483796;17,74201389;;;;;;;;
5;17,03391204;17,52430556;18,52928241;19,03483796;17,74201389;17,88148148;;;;;;;;
4;17,52430556;18,52928241;19,03483796;17,74201389;17,88148148;19,33668981;;;;;;;;
4;18,52928241;19,03483796;17,74201389;17,88148148;19,33668981;18,87928241;;;;;;;;
2;19,03483796;17,74201389;17,88148148;19,33668981;18,87928241;18,03726852;;;;;;;;
2;17,74201389;17,88148148;19,33668981;18,87928241;18,03726852;17,83472222;;;;;;;;
4;17,88148148;19,33668981;18,87928241;18,03726852;17,83472222;15,44067599;;;;;;;;
1;19,33668981;18,87928241;18,03726852;17,83472222;15,44067599;16,34796748;;;;;;;;
7;18,87928241;18,03726852;17,83472222;15,44067599;16,34796748;16,38865741;;;;;;;;
6;18,03726852;17,83472222;15,44067599;16,34796748;16,38865741;16,28530093;;;;;;;;
1;17,83472222;15,44067599;16,34796748;16,38865741;16,28530093;17,47962963;;;;;;;;
3;15,44067599;16,34796748;16,38865741;16,28530093;17,47962963;17,7;;;;;;;;
4;16,34796748;16,38865741;16,28530093;17,47962963;17,7;15,68368056;;;;;;;;
7;16,38865741;16,28530093;17,47962963;17,7;15,68368056;16,95949074;;;;;;;;
3;16,28530093;17,47962963;17,7;15,68368056;16,95949074;15,99640788;;;;;;;;
3;17,47962963;17,7;15,68368056;16,95949074;15,99640788;16,11238426;;;;;;;;
3;17,7;15,68368056;16,95949074;15,99640788;16,11238426;16,47002315;;;;;;;;
5;15,68368056;16,95949074;15,99640788;16,11238426;16,47002315;16,76956019;;;;;;;;
3;16,95949074;15,99640788;16,11238426;16,47002315;16,76956019;13,36641791;;;;;;;;
4;15,99640788;16,11238426;16,47002315;16,76956019;13,36641791;14,8996;;;;;;;;
5;16,11238426;16,47002315;16,76956019;13,36641791;14,8996;13,76577103;;;;;;;;
3;16,47002315;16,76956019;13,36641791;14,8996;13,76577103;13,71655093;;;;;;;;
9;16,76956019;13,36641791;14,8996;13,76577103;13,71655093;15,71423611;;;;;;;;
3;13,36641791;14,8996;13,76577103;13,71655093;15,71423611;13,52858796;;;;;;;;
1;14,8996;13,76577103;13,71655093;15,71423611;13,52858796;14,74652778;;;;;;;;
3;13,76577103;13,71655093;15,71423611;13,52858796;14,74652778;13,72141204;;;;;;;;
3;13,71655093;15,71423611;13,52858796;14,74652778;13,72141204;12,93279258;;;;;;;;
9;15,71423611;13,52858796;14,74652778;13,72141204;12,93279258;11,55474537;;;;;;;;
8;13,52858796;14,74652778;13,72141204;12,93279258;11,55474537;11,89976852;;;;;;;;
8;14,74652778;13,72141204;12,93279258;11,55474537;11,89976852;13,7380787;;;;;;;;
3;13,72141204;12,93279258;11,55474537;11,89976852;13,7380787;13,24710648;;;;;;;;
2;12,93279258;11,55474537;11,89976852;13,7380787;13,24710648;11,02314815;;;;;;;;
3;11,55474537;11,89976852;13,7380787;13,24710648;11,02314815;8,955208333;;;;;;;;
4;11,89976852;13,7380787;13,24710648;11,02314815;8,955208333;9,31087963;;;;;;;;
2;13,7380787;13,24710648;11,02314815;8,955208333;9,31087963;9,969444444;;;;;;;;
5;13,24710648;11,02314815;8,955208333;9,31087963;9,969444444;10,04976852;;;;;;;;
3;11,02314815;8,955208333;9,31087963;9,969444444;10,04976852;9,923263889;;;;;;;;
9;8,955208333;9,31087963;9,969444444;10,04976852;9,923263889;7,845486111;;;;;;;;
5;9,31087963;9,969444444;10,04976852;9,923263889;7,845486111;7,620601852;;;;;;;;
1;9,969444444;10,04976852;9,923263889;7,845486111;7,620601852;7,796412037;;;;;;;;
3;10,04976852;9,923263889;7,845486111;7,620601852;7,796412037;8,196180556;;;;;;;;
3;9,923263889;7,845486111;7,620601852;7,796412037;8,196180556;7,234953704;;;;;;;;
5;7,845486111;7,620601852;7,796412037;8,196180556;7,234953704;8,632175926;;;;;;;;
6;7,620601852;7,796412037;8,196180556;7,234953704;8,632175926;8,028240741;;;;;;;;
4;7,796412037;8,196180556;7,234953704;8,632175926;8,028240741;7,972222222;;;;;;;;
8;8,196180556;7,234953704;8,632175926;8,028240741;7,972222222;8,06724537;;;;;;;;
2;7,234953704;8,632175926;8,028240741;7,972222222;8,06724537;7,455555556;;;;;;;;
5;8,632175926;8,028240741;7,972222222;8,06724537;7,455555556;9,997106481;;;;;;;;
2;8,028240741;7,972222222;8,06724537;7,455555556;9,997106481;9,13125;;;;;;;;
6;7,972222222;8,06724537;7,455555556;9,997106481;9,13125;9,644444444;;;;;;;;
4;8,06724537;7,455555556;9,997106481;9,13125;9,644444444;9,017592593;;;;;;;;
3;7,455555556;9,997106481;9,13125;9,644444444;9,017592593;8,622685185;;;;;;;;
3;9,997106481;9,13125;9,644444444;9,017592593;8,622685185;8,703703704;;;;;;;;
6;9,13125;9,644444444;9,017592593;8,622685185;8,703703704;4,760532407;;;;;;;;
4;9,644444444;9,017592593;8,622685185;8,703703704;4,760532407;3,930208333;;;;;;;;
2;9,017592593;8,622685185;8,703703704;4,760532407;3,930208333;4,121296296;;;;;;;;
5;8,622685185;8,703703704;4,760532407;3,930208333;4,121296296;5,665625;;;;;;;;
4;8,703703704;4,760532407;3,930208333;4,121296296;5,665625;4,078125;;;;;;;;
4;4,760532407;3,930208333;4,121296296;5,665625;4,078125;4,653819444;;;;;;;;
3;3,930208333;4,121296296;5,665625;4,078125;4,653819444;2,810763889;;;;;;;;
2;4,121296296;5,665625;4,078125;4,653819444;2,810763889;2,526157407;;;;;;;;
5;5,665625;4,078125;4,653819444;2,810763889;2,526157407;3,137384259;;;;;;;;
7;4,078125;4,653819444;2,810763889;2,526157407;3,137384259;5,630902778;;;;;;;;
4;4,653819444;2,810763889;2,526157407;3,137384259;5,630902778;5,907986111;;;;;;;;
5;2,810763889;2,526157407;3,137384259;5,630902778;5,907986111;5,732638889;;;;;;;;
6;2,526157407;3,137384259;5,630902778;5,907986111;5,732638889;5,915740741;;;;;;;;
5;3,137384259;5,630902778;5,907986111;5,732638889;5,915740741;0,842361111;;;;;;;;
6;5,630902778;5,907986111;5,732638889;5,915740741;0,842361111;0,904513889;;;;;;;;
4;5,907986111;5,732638889;5,915740741;0,842361111;0,904513889;3,333680556;;;;;;;;
7;5,732638889;5,915740741;0,842361111;0,904513889;3,333680556;3,431823461;;;;;;;;
5;5,915740741;0,842361111;0,904513889;3,333680556;3,431823461;4,696055684;;;;;;;;
7;0,842361111;0,904513889;3,333680556;3,431823461;4,696055684;2,863194444;;;;;;;;
2;0,904513889;3,333680556;3,431823461;4,696055684;2,863194444;2,987152778;;;;;;;;
3;3,333680556;3,431823461;4,696055684;2,863194444;2,987152778;3,837731481;;;;;;;;
5;3,431823461;4,696055684;2,863194444;2,987152778;3,837731481;1,799421296;;;;;;;;
5;4,696055684;2,863194444;2,987152778;3,837731481;1,799421296;1,930671296;;;;;;;;
5;2,863194444;2,987152778;3,837731481;1,799421296;1,930671296;1,433680556;;;;;;;;
5;2,987152778;3,837731481;1,799421296;1,930671296;1,433680556;1,705555556;;;;;;;;
2;3,837731481;1,799421296;1,930671296;1,433680556;1,705555556;2,207415991;;;;;;;;
4;1,799421296;1,930671296;1,433680556;1,705555556;2,207415991;3,924305556;;;;;;;;
3;1,930671296;1,433680556;1,705555556;2,207415991;3,924305556;5,44837963;;;;;;;;
1;1,433680556;1,705555556;2,207415991;3,924305556;5,44837963;6,365046296;;;;;;;;
8;1,705555556;2,207415991;3,924305556;5,44837963;6,365046296;5,137962963;;;;;;;;
5;2,207415991;3,924305556;5,44837963;6,365046296;5,137962963;4,760648148;;;;;;;;
8;3,924305556;5,44837963;6,365046296;5,137962963;4,760648148;6,35;;;;;;;;
1;5,44837963;6,365046296;5,137962963;4,760648148;6,35;4,684259259;;;;;;;;
6;6,365046296;5,137962963;4,760648148;6,35;4,684259259;4,403935185;;;;;;;;
6;5,137962963;4,760648148;6,35;4,684259259;4,403935185;3,711574074;;;;;;;;
2;4,760648148;6,35;4,684259259;4,403935185;3,711574074;;;;;;;;;
8;6,35;4,684259259;4,403935185;3,711574074;;;;;;;;;;
4;4,684259259;4,403935185;3,711574074;;;;;;;;;;;
4;4,403935185;3,711574074;;;;;;;;;;;;
7;3,711574074;;;;;;;;;;;;;
5;;;;;;;;;;;;;;
3;;;;;;;;;;;;;;
4;;;;;;;;;;;;;;
2;;;;;;;;;;;;;;
7;;;;;;;;;;;;;;
3;;;;;;;;;;;;;;
6;;;;;;;;;;;;;;
7;;;;;;;;;;;;;;
3;;;;;;;;;;;;;;
6;;;;;;;;;;;;;;
