COUNT;DAY;MONTH;Valore;Valore;Valore;Valore;Valore;Valore;YEAR;;;;;;;;
4;15;8;20;21,66666667;24,66666667;16;9,666666667;13,33333333;2017;;;;;;;;
2;16;8;21,66666667;24,66666667;16;9,666666667;13,33333333;18,33333333;2017;;;;;;;;
0;17;8;24,66666667;16;9,666666667;13,33333333;18,33333333;25;2017;;;;;;;;
1;18;8;16;9,666666667;13,33333333;18,33333333;25;27,66666667;2017;;;;;;;;
1;19;8;9,666666667;13,33333333;18,33333333;25;27,66666667;29,33333333;2017;;;;;;;;
2;20;8;13,33333333;18,33333333;25;27,66666667;29,33333333;33,33333333;2017;;;;;;;;
5;21;8;18,33333333;25;27,66666667;29,33333333;33,33333333;29,33333333;2017;;;;;;;;
1;22;8;25;27,66666667;29,33333333;33,33333333;29,33333333;34,33333333;2017;;;;;;;;
5;23;8;27,66666667;29,33333333;33,33333333;29,33333333;34,33333333;25;2017;;;;;;;;
4;24;8;29,33333333;33,33333333;29,33333333;34,33333333;25;30,66666667;2017;;;;;;;;
3;25;8;33,33333333;29,33333333;34,33333333;25;30,66666667;27;2017;;;;;;;;
4;26;8;29,33333333;34,33333333;25;30,66666667;27;19,66666667;2017;;;;;;;;
2;27;8;34,33333333;25;30,66666667;27;19,66666667;8;2017;;;;;;;;
2;28;8;25;30,66666667;27;19,66666667;8;11,33333333;2017;;;;;;;;
4;29;8;30,66666667;27;19,66666667;8;11,33333333;14,33333333;2017;;;;;;;;
0;30;8;27;19,66666667;8;11,33333333;14,33333333;23,33333333;2017;;;;;;;;
5;31;8;19,66666667;8;11,33333333;14,33333333;23,33333333;25;2017;;;;;;;;
3;1;9;8;11,33333333;14,33333333;23,33333333;25;24;2017;;;;;;;;
4;2;9;11,33333333;14,33333333;23,33333333;25;24;16,33333333;2017;;;;;;;;
3;3;9;14,33333333;23,33333333;25;24;16,33333333;18;2017;;;;;;;;
2;4;9;23,33333333;25;24;16,33333333;18;8;2017;;;;;;;;
7;5;9;25;24;16,33333333;18;8;15,5;2017;;;;;;;;
2;6;9;24;16,33333333;18;8;15,5;18;2017;;;;;;;;
3;7;9;16,33333333;18;8;15,5;18;18,66666667;2017;;;;;;;;
2;8;9;18;8;15,5;18;18,66666667;24;2017;;;;;;;;
5;9;9;8;15,5;18;18,66666667;24;18,66666667;2017;;;;;;;;
4;10;9;15,5;18;18,66666667;24;18,66666667;10,33333333;2017;;;;;;;;
4;11;9;18;18,66666667;24;18,66666667;10,33333333;8,5;2017;;;;;;;;
7;12;9;18,66666667;24;18,66666667;10,33333333;8,5;16;2017;;;;;;;;
0;13;9;24;18,66666667;10,33333333;8,5;16;19,33333333;2017;;;;;;;;
5;14;9;18,66666667;10,33333333;8,5;16;19,33333333;19;2017;;;;;;;;
7;15;9;10,33333333;8,5;16;19,33333333;19;19,66666667;2017;;;;;;;;
3;16;9;8,5;16;19,33333333;19;19,66666667;24,33333333;2017;;;;;;;;
8;17;9;16;19,33333333;19;19,66666667;24,33333333;23,66666667;2017;;;;;;;;
4;18;9;19,33333333;19;19,66666667;24,33333333;23,66666667;19,33333333;2017;;;;;;;;
11;19;9;19;19,66666667;24,33333333;23,66666667;19,33333333;19;2017;;;;;;;;
7;20;9;19,66666667;24,33333333;23,66666667;19,33333333;19;29,33333333;2017;;;;;;;;
5;21;9;24,33333333;23,66666667;19,33333333;19;29,33333333;42,66666667;2017;;;;;;;;
4;22;9;23,66666667;19,33333333;19;29,33333333;42,66666667;54;2017;;;;;;;;
4;23;9;19,33333333;19;29,33333333;42,66666667;54;47,66666667;2017;;;;;;;;
2;24;9;19;29,33333333;42,66666667;54;47,66666667;40,33333333;2017;;;;;;;;
2;25;9;29,33333333;42,66666667;54;47,66666667;40,33333333;32;2017;;;;;;;;
4;26;9;42,66666667;54;47,66666667;40,33333333;32;49,66666667;2017;;;;;;;;
1;27;9;54;47,66666667;40,33333333;32;49,66666667;65,5;2017;;;;;;;;
7;28;9;47,66666667;40,33333333;32;49,66666667;65,5;83;2017;;;;;;;;
6;29;9;40,33333333;32;49,66666667;65,5;83;38;2017;;;;;;;;
1;30;9;32;49,66666667;65,5;83;38;33,5;2017;;;;;;;;
3;1;10;49,66666667;65,5;83;38;33,5;21;2017;;;;;;;;
4;2;10;65,5;83;38;33,5;21;23;2017;;;;;;;;
7;3;10;83;38;33,5;21;23;37,33333333;2017;;;;;;;;
3;4;10;38;33,5;21;23;37,33333333;54,33333333;2017;;;;;;;;
3;5;10;33,5;21;23;37,33333333;54,33333333;65;2017;;;;;;;;
3;6;10;21;23;37,33333333;54,33333333;65;76,33333333;2017;;;;;;;;
5;7;10;23;37,33333333;54,33333333;65;76,33333333;76,66666667;2017;;;;;;;;
3;8;10;37,33333333;54,33333333;65;76,33333333;76,66666667;87,66666667;2017;;;;;;;;
4;9;10;54,33333333;65;76,33333333;76,66666667;87,66666667;84,33333333;2017;;;;;;;;
5;10;10;65;76,33333333;76,66666667;87,66666667;84,33333333;81,33333333;2017;;;;;;;;
3;11;10;76,33333333;76,66666667;87,66666667;84,33333333;81,33333333;95,33333333;2017;;;;;;;;
9;12;10;76,66666667;87,66666667;84,33333333;81,33333333;95,33333333;104,6666667;2017;;;;;;;;
3;13;10;87,66666667;84,33333333;81,33333333;95,33333333;104,6666667;94,33333333;2017;;;;;;;;
1;14;10;84,33333333;81,33333333;95,33333333;104,6666667;94,33333333;93,66666667;2017;;;;;;;;
3;15;10;81,33333333;95,33333333;104,6666667;94,33333333;93,66666667;122,3333333;2017;;;;;;;;
3;16;10;95,33333333;104,6666667;94,33333333;93,66666667;122,3333333;78,66666667;2017;;;;;;;;
9;17;10;104,6666667;94,33333333;93,66666667;122,3333333;78,66666667;12;2017;;;;;;;;
8;18;10;94,33333333;93,66666667;122,3333333;78,66666667;12;44,33333333;2017;;;;;;;;
8;19;10;93,66666667;122,3333333;78,66666667;12;44,33333333;52,33333333;2017;;;;;;;;
3;20;10;122,3333333;78,66666667;12;44,33333333;52,33333333;79,66666667;2017;;;;;;;;
2;21;10;78,66666667;12;44,33333333;52,33333333;79,66666667;67,66666667;2017;;;;;;;;
3;22;10;12;44,33333333;52,33333333;79,66666667;67,66666667;78,66666667;2017;;;;;;;;
4;23;10;44,33333333;52,33333333;79,66666667;67,66666667;78,66666667;45,33333333;2017;;;;;;;;
2;24;10;52,33333333;79,66666667;67,66666667;78,66666667;45,33333333;55;2017;;;;;;;;
5;25;10;79,66666667;67,66666667;78,66666667;45,33333333;55;33;2017;;;;;;;;
3;26;10;67,66666667;78,66666667;45,33333333;55;33;50;2017;;;;;;;;
9;27;10;78,66666667;45,33333333;55;33;50;84,33333333;2017;;;;;;;;
5;28;10;45,33333333;55;33;50;84,33333333;80;2017;;;;;;;;
1;29;10;55;33;50;84,33333333;80;90,66666667;2017;;;;;;;;
3;30;10;33;50;84,33333333;80;90,66666667;;2017;;;;;;;;
3;31;10;50;84,33333333;80;90,66666667;;;2017;;;;;;;;
5;1;11;84,33333333;80;90,66666667;;;;2017;;;;;;;;
6;2;11;80;90,66666667;;;;;2017;;;;;;;;
4;3;11;90,66666667;;;;;;2017;;;;;;;;
8;4;11;;;;;;32;2017;;;;;;;;
2;5;11;;;;;32;45,66666667;2017;;;;;;;;
5;6;11;;;;32;45,66666667;41,66666667;2017;;;;;;;;
2;7;11;;;32;45,66666667;41,66666667;15;2017;;;;;;;;
6;8;11;;32;45,66666667;41,66666667;15;26,66666667;2017;;;;;;;;
4;9;11;32;45,66666667;41,66666667;15;26,66666667;40,66666667;2017;;;;;;;;
3;10;11;45,66666667;41,66666667;15;26,66666667;40,66666667;51,33333333;2017;;;;;;;;
3;11;11;41,66666667;15;26,66666667;40,66666667;51,33333333;77,66666667;2017;;;;;;;;
6;12;11;15;26,66666667;40,66666667;51,33333333;77,66666667;68;2017;;;;;;;;
4;13;11;26,66666667;40,66666667;51,33333333;77,66666667;68;56;2017;;;;;;;;
2;14;11;40,66666667;51,33333333;77,66666667;68;56;66,33333333;2017;;;;;;;;
5;15;11;51,33333333;77,66666667;68;56;66,33333333;60,33333333;2017;;;;;;;;
4;16;11;77,66666667;68;56;66,33333333;60,33333333;88;2017;;;;;;;;
4;17;11;68;56;66,33333333;60,33333333;88;96,33333333;2017;;;;;;;;
3;18;11;56;66,33333333;60,33333333;88;96,33333333;104,3333333;2017;;;;;;;;
2;19;11;66,33333333;60,33333333;88;96,33333333;104,3333333;52,33333333;2017;;;;;;;;
5;20;11;60,33333333;88;96,33333333;104,3333333;52,33333333;10,66666667;2017;;;;;;;;
7;21;11;88;96,33333333;104,3333333;52,33333333;10,66666667;35,66666667;2017;;;;;;;;
4;22;11;96,33333333;104,3333333;52,33333333;10,66666667;35,66666667;46;2017;;;;;;;;
5;23;11;104,3333333;52,33333333;10,66666667;35,66666667;46;46,66666667;2017;;;;;;;;
6;24;11;52,33333333;10,66666667;35,66666667;46;46,66666667;41;2017;;;;;;;;
5;25;11;10,66666667;35,66666667;46;46,66666667;41;29,66666667;2017;;;;;;;;
6;26;11;35,66666667;46;46,66666667;41;29,66666667;24,66666667;2017;;;;;;;;
4;27;11;46;46,66666667;41;29,66666667;24,66666667;44,33333333;2017;;;;;;;;
7;28;11;46,66666667;41;29,66666667;24,66666667;44,33333333;61,5;2017;;;;;;;;
5;29;11;41;29,66666667;24,66666667;44,33333333;61,5;82;2017;;;;;;;;
7;30;11;29,66666667;24,66666667;44,33333333;61,5;82;72;2017;;;;;;;;
2;1;12;24,66666667;44,33333333;61,5;82;72;62,33333333;2017;;;;;;;;
3;2;12;44,33333333;61,5;82;72;62,33333333;67;2017;;;;;;;;
5;3;12;61,5;82;72;62,33333333;67;12,33333333;2017;;;;;;;;
5;4;12;82;72;62,33333333;67;12,33333333;24;2017;;;;;;;;
5;5;12;72;62,33333333;67;12,33333333;24;31,33333333;2017;;;;;;;;
5;6;12;62,33333333;67;12,33333333;24;31,33333333;50;2017;;;;;;;;
2;7;12;67;12,33333333;24;31,33333333;50;49;2017;;;;;;;;
4;8;12;12,33333333;24;31,33333333;50;49;51;2017;;;;;;;;
3;9;12;24;31,33333333;50;49;51;59,33333333;2017;;;;;;;;
1;10;12;31,33333333;50;49;51;59,33333333;37;2017;;;;;;;;
8;11;12;50;49;51;59,33333333;37;33;2017;;;;;;;;
5;12;12;49;51;59,33333333;37;33;38,66666667;2017;;;;;;;;
8;13;12;51;59,33333333;37;33;38,66666667;62;2017;;;;;;;;
1;14;12;59,33333333;37;33;38,66666667;62;80,66666667;2017;;;;;;;;
6;15;12;37;33;38,66666667;62;80,66666667;97;2017;;;;;;;;
6;16;12;33;38,66666667;62;80,66666667;97;101,6666667;2017;;;;;;;;
2;17;12;38,66666667;62;80,66666667;97;101,6666667;95;2017;;;;;;;;
8;18;12;62;80,66666667;97;101,6666667;95;67,66666667;2017;;;;;;;;
4;19;12;80,66666667;97;101,6666667;95;67,66666667;59,33333333;2017;;;;;;;;
4;20;12;97;101,6666667;95;67,66666667;59,33333333;73;2017;;;;;;;;
7;21;12;101,6666667;95;67,66666667;59,33333333;73;33,33333333;2017;;;;;;;;
5;22;12;95;67,66666667;59,33333333;73;33,33333333;13;2017;;;;;;;;
3;23;12;67,66666667;59,33333333;73;33,33333333;13;19;2017;;;;;;;;
4;24;12;59,33333333;73;33,33333333;13;19;20,66666667;2017;;;;;;;;
2;25;12;73;33,33333333;13;19;20,66666667;47;2017;;;;;;;;
7;26;12;33,33333333;13;19;20,66666667;47;36,33333333;2017;;;;;;;;
3;27;12;13;19;20,66666667;47;36,33333333;;2017;;;;;;;;
6;28;12;19;20,66666667;47;36,33333333;;;2017;;;;;;;;
7;29;12;20,66666667;47;36,33333333;;;;2017;;;;;;;;
3;30;12;47;36,33333333;;;;;2017;;;;;;;;
6;31;12;36,33333333;;;;;;2017;;;;;;;;
