COUNT;DAY;MONTH;Valore;Valore;Valore;Valore;Valore;Valore;YEAR;;;;;;;
6;3;11;1,384375;0,890625;0,878125;0,96875;1,295833333;1,267708333;2016;;;;;;;
4;4;11;0,890625;0,878125;0,96875;1,295833333;1,267708333;1,344791667;2016;;;;;;;
6;5;11;0,878125;0,96875;1,295833333;1,267708333;1,344791667;1,466666667;2016;;;;;;;
5;6;11;0,96875;1,295833333;1,267708333;1,344791667;1,466666667;1,11875;2016;;;;;;;
6;7;11;1,295833333;1,267708333;1,344791667;1,466666667;1,11875;1,526041667;2016;;;;;;;
5;8;11;1,267708333;1,344791667;1,466666667;1,11875;1,526041667;1,377083333;2016;;;;;;;
5;9;11;1,344791667;1,466666667;1,11875;1,526041667;1,377083333;1,203125;2016;;;;;;;
3;10;11;1,466666667;1,11875;1,526041667;1,377083333;1,203125;1,310416667;2016;;;;;;;
5;11;11;1,11875;1,526041667;1,377083333;1,203125;1,310416667;1,688541667;2016;;;;;;;
5;12;11;1,526041667;1,377083333;1,203125;1,310416667;1,688541667;1,629166667;2016;;;;;;;
8;13;11;1,377083333;1,203125;1,310416667;1,688541667;1,629166667;1,344791667;2016;;;;;;;
7;14;11;1,203125;1,310416667;1,688541667;1,629166667;1,344791667;1,154166667;2016;;;;;;;
6;15;11;1,310416667;1,688541667;1,629166667;1,344791667;1,154166667;1,080208333;2016;;;;;;;
7;16;11;1,688541667;1,629166667;1,344791667;1,154166667;1,080208333;1,248958333;2016;;;;;;;
6;17;11;1,629166667;1,344791667;1,154166667;1,080208333;1,248958333;1,223958333;2016;;;;;;;
2;18;11;1,344791667;1,154166667;1,080208333;1,248958333;1,223958333;1,020833333;2016;;;;;;;
3;19;11;1,154166667;1,080208333;1,248958333;1,223958333;1,020833333;0,859375;2016;;;;;;;
6;20;11;1,080208333;1,248958333;1,223958333;1,020833333;0,859375;0,861458333;2016;;;;;;;
7;21;11;1,248958333;1,223958333;1,020833333;0,859375;0,861458333;0,807291667;2016;;;;;;;
2;22;11;1,223958333;1,020833333;0,859375;0,861458333;0,807291667;1,16875;2016;;;;;;;
6;23;11;1,020833333;0,859375;0,861458333;0,807291667;1,16875;0,989583333;2016;;;;;;;
6;24;11;0,859375;0,861458333;0,807291667;1,16875;0,989583333;0,697916667;2016;;;;;;;
5;25;11;0,861458333;0,807291667;1,16875;0,989583333;0,697916667;1,030208333;2016;;;;;;;
6;26;11;0,807291667;1,16875;0,989583333;0,697916667;1,030208333;1,209375;2016;;;;;;;
5;27;11;1,16875;0,989583333;0,697916667;1,030208333;1,209375;0,96875;2016;;;;;;;
5;28;11;0,989583333;0,697916667;1,030208333;1,209375;0,96875;0,984375;2016;;;;;;;
7;29;11;0,697916667;1,030208333;1,209375;0,96875;0,984375;1,035416667;2016;;;;;;;
0;30;11;1,030208333;1,209375;0,96875;0,984375;1,035416667;1,6625;2016;;;;;;;
6;1;12;1,209375;0,96875;0,984375;1,035416667;1,6625;1,929166667;2016;;;;;;;
4;2;12;0,96875;0,984375;1,035416667;1,6625;1,929166667;1,834375;2016;;;;;;;
5;3;12;0,984375;1,035416667;1,6625;1,929166667;1,834375;1,991578947;2016;;;;;;;
3;4;12;1,035416667;1,6625;1,929166667;1,834375;1,991578947;2,160416667;2016;;;;;;;
8;5;12;1,6625;1,929166667;1,834375;1,991578947;2,160416667;2,232291667;2016;;;;;;;
5;6;12;1,929166667;1,834375;1,991578947;2,160416667;2,232291667;1,805208333;2016;;;;;;;
4;7;12;1,834375;1,991578947;2,160416667;2,232291667;1,805208333;1,647916667;2016;;;;;;;
2;8;12;1,991578947;2,160416667;2,232291667;1,805208333;1,647916667;1,672916667;2016;;;;;;;
5;9;12;2,160416667;2,232291667;1,805208333;1,647916667;1,672916667;1,495833333;2016;;;;;;;
6;10;12;2,232291667;1,805208333;1,647916667;1,672916667;1,495833333;1,80625;2016;;;;;;;
3;11;12;1,805208333;1,647916667;1,672916667;1,495833333;1,80625;1,660416667;2016;;;;;;;
7;12;12;1,647916667;1,672916667;1,495833333;1,80625;1,660416667;2,254166667;2016;;;;;;;
9;13;12;1,672916667;1,495833333;1,80625;1,660416667;2,254166667;1,786458333;2016;;;;;;;
5;14;12;1,495833333;1,80625;1,660416667;2,254166667;1,786458333;1,752083333;2016;;;;;;;
2;15;12;1,80625;1,660416667;2,254166667;1,786458333;1,752083333;1,622916667;2016;;;;;;;
5;16;12;1,660416667;2,254166667;1,786458333;1,752083333;1,622916667;1,5125;2016;;;;;;;
5;17;12;2,254166667;1,786458333;1,752083333;1,622916667;1,5125;2,069791667;2016;;;;;;;
7;18;12;1,786458333;1,752083333;1,622916667;1,5125;2,069791667;2,654166667;2016;;;;;;;
11;19;12;1,752083333;1,622916667;1,5125;2,069791667;2,654166667;1,875;2016;;;;;;;
13;20;12;1,622916667;1,5125;2,069791667;2,654166667;1,875;2,328125;2016;;;;;;;
6;21;12;1,5125;2,069791667;2,654166667;1,875;2,328125;2,208333333;2016;;;;;;;
1;22;12;2,069791667;2,654166667;1,875;2,328125;2,208333333;1,476041667;2016;;;;;;;
10;23;12;2,654166667;1,875;2,328125;2,208333333;1,476041667;1,525;2016;;;;;;;
5;24;12;1,875;2,328125;2,208333333;1,476041667;1,525;1,321875;2016;;;;;;;
5;25;12;2,328125;2,208333333;1,476041667;1,525;1,321875;1,607291667;2016;;;;;;;
6;26;12;2,208333333;1,476041667;1,525;1,321875;1,607291667;1,953125;2016;;;;;;;
8;27;12;1,476041667;1,525;1,321875;1,607291667;1,953125;2,388888889;2016;;;;;;;
5;28;12;1,525;1,321875;1,607291667;1,953125;2,388888889;1,973611111;2016;;;;;;;
6;29;12;1,321875;1,607291667;1,953125;2,388888889;1,973611111;1,948611111;2016;;;;;;;
9;30;12;1,607291667;1,953125;2,388888889;1,973611111;1,948611111;1,623611111;2016;;;;;;;
5;31;12;1,953125;2,388888889;1,973611111;1,948611111;1,623611111;0,984722222;2016;;;;;;;
6;1;1;2,388888889;1,973611111;1,948611111;1,623611111;0,984722222;1,158333333;2017;;;;;;;
2;2;1;1,973611111;1,948611111;1,623611111;0,984722222;1,158333333;1,329166667;2017;;;;;;;
13;3;1;1,948611111;1,623611111;0,984722222;1,158333333;1,329166667;1,355555556;2017;;;;;;;
4;4;1;1,623611111;0,984722222;1,158333333;1,329166667;1,355555556;1,752777778;2017;;;;;;;
6;5;1;0,984722222;1,158333333;1,329166667;1,355555556;1,752777778;1,611111111;2017;;;;;;;
6;6;1;1,158333333;1,329166667;1,355555556;1,752777778;1,611111111;1,506944444;2017;;;;;;;
7;7;1;1,329166667;1,355555556;1,752777778;1,611111111;1,506944444;1,693055556;2017;;;;;;;
3;8;1;1,355555556;1,752777778;1,611111111;1,506944444;1,693055556;1,447222222;2017;;;;;;;
5;9;1;1,752777778;1,611111111;1,506944444;1,693055556;1,447222222;1,229166667;2017;;;;;;;
6;10;1;1,611111111;1,506944444;1,693055556;1,447222222;1,229166667;1,276388889;2017;;;;;;;
7;11;1;1,506944444;1,693055556;1,447222222;1,229166667;1,276388889;1,3125;2017;;;;;;;
7;12;1;1,693055556;1,447222222;1,229166667;1,276388889;1,3125;0,825;2017;;;;;;;
7;13;1;1,447222222;1,229166667;1,276388889;1,3125;0,825;1,201388889;2017;;;;;;;
8;14;1;1,229166667;1,276388889;1,3125;0,825;1,201388889;1,348611111;2017;;;;;;;
3;15;1;1,276388889;1,3125;0,825;1,201388889;1,348611111;1,543055556;2017;;;;;;;
7;16;1;1,3125;0,825;1,201388889;1,348611111;1,543055556;1,566666667;2017;;;;;;;
8;17;1;0,825;1,201388889;1,348611111;1,543055556;1,566666667;1,5375;2017;;;;;;;
4;18;1;1,201388889;1,348611111;1,543055556;1,566666667;1,5375;1,523611111;2017;;;;;;;
5;19;1;1,348611111;1,543055556;1,566666667;1,5375;1,523611111;1,972222222;2017;;;;;;;
2;20;1;1,543055556;1,566666667;1,5375;1,523611111;1,972222222;1,544444444;2017;;;;;;;
9;21;1;1,566666667;1,5375;1,523611111;1,972222222;1,544444444;1,402777778;2017;;;;;;;
3;22;1;1,5375;1,523611111;1,972222222;1,544444444;1,402777778;1,102777778;2017;;;;;;;
6;23;1;1,523611111;1,972222222;1,544444444;1,402777778;1,102777778;1,218055556;2017;;;;;;;
7;24;1;1,972222222;1,544444444;1,402777778;1,102777778;1,218055556;1,520833333;2017;;;;;;;
4;25;1;1,544444444;1,402777778;1,102777778;1,218055556;1,520833333;1,669444444;2017;;;;;;;
5;26;1;1,402777778;1,102777778;1,218055556;1,520833333;1,669444444;1,601388889;2017;;;;;;;
4;27;1;1,102777778;1,218055556;1,520833333;1,669444444;1,601388889;1,773611111;2017;;;;;;;
7;28;1;1,218055556;1,520833333;1,669444444;1,601388889;1,773611111;2,130555556;2017;;;;;;;
2;29;1;1,520833333;1,669444444;1,601388889;1,773611111;2,130555556;1,659722222;2017;;;;;;;
4;30;1;1,669444444;1,601388889;1,773611111;2,130555556;1,659722222;1,568055556;2017;;;;;;;
5;31;1;1,601388889;1,773611111;2,130555556;1,659722222;1,568055556;1,255555556;2017;;;;;;;
4;1;2;1,773611111;2,130555556;1,659722222;1,568055556;1,255555556;1,484722222;2017;;;;;;;
7;2;2;2,130555556;1,659722222;1,568055556;1,255555556;1,484722222;1,6125;2017;;;;;;;
12;3;2;1,659722222;1,568055556;1,255555556;1,484722222;1,6125;1,391666667;2017;;;;;;;
2;4;2;1,568055556;1,255555556;1,484722222;1,6125;1,391666667;1,138888889;2017;;;;;;;
10;5;2;1,255555556;1,484722222;1,6125;1,391666667;1,138888889;1,331944444;2017;;;;;;;
7;6;2;1,484722222;1,6125;1,391666667;1,138888889;1,331944444;1,455555556;2017;;;;;;;
3;7;2;1,6125;1,391666667;1,138888889;1,331944444;1,455555556;1,548611111;2017;;;;;;;
2;8;2;1,391666667;1,138888889;1,331944444;1,455555556;1,548611111;1,526388889;2017;;;;;;;
4;9;2;1,138888889;1,331944444;1,455555556;1,548611111;1,526388889;1,23442623;2017;;;;;;;
5;10;2;1,331944444;1,455555556;1,548611111;1,526388889;1,23442623;1,375;2017;;;;;;;
4;11;2;1,455555556;1,548611111;1,526388889;1,23442623;1,375;1,604166667;2017;;;;;;;
6;12;2;1,548611111;1,526388889;1,23442623;1,375;1,604166667;1,050943396;2017;;;;;;;
2;13;2;1,526388889;1,23442623;1,375;1,604166667;1,050943396;0,970833333;2017;;;;;;;
3;14;2;1,23442623;1,375;1,604166667;1,050943396;0,970833333;0,820689655;2017;;;;;;;
4;15;2;1,375;1,604166667;1,050943396;0,970833333;0,820689655;0,904225352;2017;;;;;;;
4;16;2;1,604166667;1,050943396;0,970833333;0,820689655;0,904225352;1,016666667;2017;;;;;;;
6;17;2;1,050943396;0,970833333;0,820689655;0,904225352;1,016666667;1,090277778;2017;;;;;;;
11;18;2;0,970833333;0,820689655;0,904225352;1,016666667;1,090277778;1,459722222;2017;;;;;;;
11;19;2;0,820689655;0,904225352;1,016666667;1,090277778;1,459722222;1,4375;2017;;;;;;;
7;20;2;0,904225352;1,016666667;1,090277778;1,459722222;1,4375;0,751388889;2017;;;;;;;
11;21;2;1,016666667;1,090277778;1,459722222;1,4375;0,751388889;0,883333333;2017;;;;;;;
4;22;2;1,090277778;1,459722222;1,4375;0,751388889;0,883333333;0,854166667;2017;;;;;;;
2;23;2;1,459722222;1,4375;0,751388889;0,883333333;0,854166667;1,006944444;2017;;;;;;;
3;24;2;1,4375;0,751388889;0,883333333;0,854166667;1,006944444;0,938888889;2017;;;;;;;
5;25;2;0,751388889;0,883333333;0,854166667;1,006944444;0,938888889;1,084722222;2017;;;;;;;
1;26;2;0,883333333;0,854166667;1,006944444;0,938888889;1,084722222;1,077777778;2017;;;;;;;
1;27;2;0,854166667;1,006944444;0,938888889;1,084722222;1,077777778;0,786111111;2017;;;;;;;
2;28;2;1,006944444;0,938888889;1,084722222;1,077777778;0,786111111;0,733333333;2017;;;;;;;
5;1;3;0,938888889;1,084722222;1,077777778;0,786111111;0,733333333;0,975757576;2017;;;;;;;
6;2;3;1,084722222;1,077777778;0,786111111;0,733333333;0,975757576;0,845833333;2017;;;;;;;
9;3;3;1,077777778;0,786111111;0,733333333;0,975757576;0,845833333;1,131944444;2017;;;;;;;
6;4;3;0,786111111;0,733333333;0,975757576;0,845833333;1,131944444;1,397959184;2017;;;;;;;
6;5;3;0,733333333;0,975757576;0,845833333;1,131944444;1,397959184;1,029166667;2017;;;;;;;
4;6;3;0,975757576;0,845833333;1,131944444;1,397959184;1,029166667;0,825;2017;;;;;;;
7;7;3;0,845833333;1,131944444;1,397959184;1,029166667;0,825;0,854166667;2017;;;;;;;
3;8;3;1,131944444;1,397959184;1,029166667;0,825;0,854166667;0,889583333;2017;;;;;;;
6;9;3;1,397959184;1,029166667;0,825;0,854166667;0,889583333;1,225;2017;;;;;;;
6;10;3;1,029166667;0,825;0,854166667;0,889583333;1,225;1,197916667;2017;;;;;;;
6;11;3;0,825;0,854166667;0,889583333;1,225;1,197916667;1,208333333;2017;;;;;;;
4;12;3;0,854166667;0,889583333;1,225;1,197916667;1,208333333;0,945;2017;;;;;;;
4;13;3;0,889583333;1,225;1,197916667;1,208333333;0,945;0,487323944;2017;;;;;;;
5;14;3;1,225;1,197916667;1,208333333;0,945;0,487323944;0,552777778;2017;;;;;;;
3;15;3;1,197916667;1,208333333;0,945;0,487323944;0,552777778;0,8125;2017;;;;;;;
3;16;3;1,208333333;0,945;0,487323944;0,552777778;0,8125;0,894029851;2017;;;;;;;
8;17;3;0,945;0,487323944;0,552777778;0,8125;0,894029851;0,731944444;2017;;;;;;;
4;18;3;0,487323944;0,552777778;0,8125;0,894029851;0,731944444;0,808333333;2017;;;;;;;
5;19;3;0,552777778;0,8125;0,894029851;0,731944444;0,808333333;0,876388889;2017;;;;;;;
7;20;3;0,8125;0,894029851;0,731944444;0,808333333;0,876388889;0,7625;2017;;;;;;;
3;21;3;0,894029851;0,731944444;0,808333333;0,876388889;0,7625;0,623611111;2017;;;;;;;
4;22;3;0,731944444;0,808333333;0,876388889;0,7625;0,623611111;0,725;2017;;;;;;;
2;23;3;0,808333333;0,876388889;0,7625;0,623611111;0,725;0,9375;2017;;;;;;;
2;24;3;0,876388889;0,7625;0,623611111;0,725;0,9375;1,316901408;2017;;;;;;;
7;25;3;0,7625;0,623611111;0,725;0,9375;1,316901408;1,216666667;2017;;;;;;;
5;26;3;0,623611111;0,725;0,9375;1,316901408;1,216666667;0,923611111;2017;;;;;;;
4;27;3;0,725;0,9375;1,316901408;1,216666667;0,923611111;0,579166667;2017;;;;;;;
5;28;3;0,9375;1,316901408;1,216666667;0,923611111;0,579166667;0,648611111;2017;;;;;;;
10;29;3;1,316901408;1,216666667;0,923611111;0,579166667;0,648611111;0,813888889;2017;;;;;;;
5;30;3;1,216666667;0,923611111;0,579166667;0,648611111;0,813888889;0,863888889;2017;;;;;;;
7;31;3;0,923611111;0,579166667;0,648611111;0,813888889;0,863888889;0,706944444;2017;;;;;;;
2;1;4;0,579166667;0,648611111;0,813888889;0,863888889;0,706944444;0,816666667;2017;;;;;;;
1;2;4;0,648611111;0,813888889;0,863888889;0,706944444;0,816666667;0,815277778;2017;;;;;;;
8;3;4;0,813888889;0,863888889;0,706944444;0,816666667;0,815277778;0,841666667;2017;;;;;;;
7;4;4;0,863888889;0,706944444;0,816666667;0,815277778;0,841666667;0,854166667;2017;;;;;;;
5;5;4;0,706944444;0,816666667;0,815277778;0,841666667;0,854166667;0,855555556;2017;;;;;;;
6;6;4;0,816666667;0,815277778;0,841666667;0,854166667;0,855555556;0,740277778;2017;;;;;;;
10;7;4;0,815277778;0,841666667;0,854166667;0,855555556;0,740277778;0,758333333;2017;;;;;;;
8;8;4;0,841666667;0,854166667;0,855555556;0,740277778;0,758333333;0,658333333;2017;;;;;;;
4;9;4;0,854166667;0,855555556;0,740277778;0,758333333;0,658333333;0,681944444;2017;;;;;;;
3;10;4;0,855555556;0,740277778;0,758333333;0,658333333;0,681944444;0,641666667;2017;;;;;;;
6;11;4;0,740277778;0,758333333;0,658333333;0,681944444;0,641666667;0,588888889;2017;;;;;;;
6;12;4;0,758333333;0,658333333;0,681944444;0,641666667;0,588888889;0,561111111;2017;;;;;;;
2;13;4;0,658333333;0,681944444;0,641666667;0,588888889;0,561111111;0,644444444;2017;;;;;;;
1;14;4;0,681944444;0,641666667;0,588888889;0,561111111;0,644444444;0,6375;2017;;;;;;;
1;15;4;0,641666667;0,588888889;0,561111111;0,644444444;0,6375;0,683333333;2017;;;;;;;
2;16;4;0,588888889;0,561111111;0,644444444;0,6375;0,683333333;0,723611111;2017;;;;;;;
4;17;4;0,561111111;0,644444444;0,6375;0,683333333;0,723611111;0,704166667;2017;;;;;;;
2;18;4;0,644444444;0,6375;0,683333333;0,723611111;0,704166667;0,629166667;2017;;;;;;;
5;19;4;0,6375;0,683333333;0,723611111;0,704166667;0,629166667;0,725;2017;;;;;;;
8;20;4;0,683333333;0,723611111;0,704166667;0,629166667;0,725;0,744444444;2017;;;;;;;
5;21;4;0,723611111;0,704166667;0,629166667;0,725;0,744444444;0,854166667;2017;;;;;;;
2;22;4;0,704166667;0,629166667;0,725;0,744444444;0,854166667;0,913888889;2017;;;;;;;
6;23;4;0,629166667;0,725;0,744444444;0,854166667;0,913888889;0,725;2017;;;;;;;
5;24;4;0,725;0,744444444;0,854166667;0,913888889;0,725;0,748611111;2017;;;;;;;
5;25;4;0,744444444;0,854166667;0,913888889;0,725;0,748611111;0,693055556;2017;;;;;;;
6;26;4;0,854166667;0,913888889;0,725;0,748611111;0,693055556;0,727777778;2017;;;;;;;
7;27;4;0,913888889;0,725;0,748611111;0,693055556;0,727777778;0,841666667;2017;;;;;;;
8;28;4;0,725;0,748611111;0,693055556;0,727777778;0,841666667;0,848611111;2017;;;;;;;
3;29;4;0,748611111;0,693055556;0,727777778;0,841666667;0,848611111;0,806944444;2017;;;;;;;
4;30;4;0,693055556;0,727777778;0,841666667;0,848611111;0,806944444;0,981944444;2017;;;;;;;
3;1;5;0,727777778;0,841666667;0,848611111;0,806944444;0,981944444;0,941666667;2017;;;;;;;
7;2;5;0,841666667;0,848611111;0,806944444;0,981944444;0,941666667;0,865277778;2017;;;;;;;
8;3;5;0,848611111;0,806944444;0,981944444;0,941666667;0,865277778;1,027777778;2017;;;;;;;
5;4;5;0,806944444;0,981944444;0,941666667;0,865277778;1,027777778;0,869444444;2017;;;;;;;
11;5;5;0,981944444;0,941666667;0,865277778;1,027777778;0,869444444;0,826388889;2017;;;;;;;
9;6;5;0,941666667;0,865277778;1,027777778;0,869444444;0,826388889;0,904166667;2017;;;;;;;
6;7;5;0,865277778;1,027777778;0,869444444;0,826388889;0,904166667;0,822222222;2017;;;;;;;
7;8;5;1,027777778;0,869444444;0,826388889;0,904166667;0,822222222;0,730555556;2017;;;;;;;
4;9;5;0,869444444;0,826388889;0,904166667;0,822222222;0,730555556;0,676388889;2017;;;;;;;
2;10;5;0,826388889;0,904166667;0,822222222;0,730555556;0,676388889;0,769444444;2017;;;;;;;
2;11;5;0,904166667;0,822222222;0,730555556;0,676388889;0,769444444;0,7625;2017;;;;;;;
10;12;5;0,822222222;0,730555556;0,676388889;0,769444444;0,7625;0,797222222;2017;;;;;;;
5;13;5;0,730555556;0,676388889;0,769444444;0,7625;0,797222222;0,815277778;2017;;;;;;;
3;14;5;0,676388889;0,769444444;0,7625;0,797222222;0,815277778;0,768055556;2017;;;;;;;
5;15;5;0,769444444;0,7625;0,797222222;0,815277778;0,768055556;0,661111111;2017;;;;;;;
6;16;5;0,7625;0,797222222;0,815277778;0,768055556;0,661111111;0,645833333;2017;;;;;;;
5;17;5;0,797222222;0,815277778;0,768055556;0,661111111;0,645833333;0,747222222;2017;;;;;;;
4;18;5;0,815277778;0,768055556;0,661111111;0,645833333;0,747222222;0,673611111;2017;;;;;;;
4;19;5;0,768055556;0,661111111;0,645833333;0,747222222;0,673611111;0,752777778;2017;;;;;;;
2;20;5;0,661111111;0,645833333;0,747222222;0,673611111;0,752777778;0,775;2017;;;;;;;
0;21;5;0,645833333;0,747222222;0,673611111;0,752777778;0,775;0,6875;2017;;;;;;;
5;22;5;0,747222222;0,673611111;0,752777778;0,775;0,6875;0,672222222;2017;;;;;;;
4;23;5;0,673611111;0,752777778;0,775;0,6875;0,672222222;0,618055556;2017;;;;;;;
3;24;5;0,752777778;0,775;0,6875;0,672222222;0,618055556;0,663888889;2017;;;;;;;
4;25;5;0,775;0,6875;0,672222222;0,618055556;0,663888889;0,602777778;2017;;;;;;;
5;26;5;0,6875;0,672222222;0,618055556;0,663888889;0,602777778;0,547222222;2017;;;;;;;
6;27;5;0,672222222;0,618055556;0,663888889;0,602777778;0,547222222;0,534722222;2017;;;;;;;
5;28;5;0,618055556;0,663888889;0,602777778;0,547222222;0,534722222;0,465277778;2017;;;;;;;
6;29;5;0,663888889;0,602777778;0,547222222;0,534722222;0,465277778;0,481944444;2017;;;;;;;
8;30;5;0,602777778;0,547222222;0,534722222;0,465277778;0,481944444;0,505555556;2017;;;;;;;
5;31;5;0,547222222;0,534722222;0,465277778;0,481944444;0,505555556;0,686111111;2017;;;;;;;
2;1;6;0,534722222;0,465277778;0,481944444;0,505555556;0,686111111;0,6875;2017;;;;;;;
1;2;6;0,465277778;0,481944444;0,505555556;0,686111111;0,6875;0,584722222;2017;;;;;;;
2;3;6;0,481944444;0,505555556;0,686111111;0,6875;0,584722222;0,616666667;2017;;;;;;;
3;4;6;0,505555556;0,686111111;0,6875;0,584722222;0,616666667;0,690277778;2017;;;;;;;
3;5;6;0,686111111;0,6875;0,584722222;0,616666667;0,690277778;0,694444444;2017;;;;;;;
7;6;6;0,6875;0,584722222;0,616666667;0,690277778;0,694444444;0,654166667;2017;;;;;;;
6;7;6;0,584722222;0,616666667;0,690277778;0,694444444;0,654166667;0,673611111;2017;;;;;;;
6;8;6;0,616666667;0,690277778;0,694444444;0,654166667;0,673611111;0,708333333;2017;;;;;;;
2;9;6;0,690277778;0,694444444;0,654166667;0,673611111;0,708333333;0,706944444;2017;;;;;;;
3;10;6;0,694444444;0,654166667;0,673611111;0,708333333;0,706944444;0,765277778;2017;;;;;;;
7;11;6;0,654166667;0,673611111;0,708333333;0,706944444;0,765277778;0,761111111;2017;;;;;;;
4;12;6;0,673611111;0,708333333;0,706944444;0,765277778;0,761111111;0,648611111;2017;;;;;;;
3;13;6;0,708333333;0,706944444;0,765277778;0,761111111;0,648611111;0,5625;2017;;;;;;;
3;14;6;0,706944444;0,765277778;0,761111111;0,648611111;0,5625;0,629166667;2017;;;;;;;
5;15;6;0,765277778;0,761111111;0,648611111;0,5625;0,629166667;0,652777778;2017;;;;;;;
2;16;6;0,761111111;0,648611111;0,5625;0,629166667;0,652777778;0,580555556;2017;;;;;;;
1;17;6;0,648611111;0,5625;0,629166667;0,652777778;0,580555556;0,622222222;2017;;;;;;;
3;18;6;0,5625;0,629166667;0,652777778;0,580555556;0,622222222;0,577777778;2017;;;;;;;
0;19;6;0,629166667;0,652777778;0,580555556;0,622222222;0,577777778;0,547222222;2017;;;;;;;
3;20;6;0,652777778;0,580555556;0,622222222;0,577777778;0,547222222;0,563888889;2017;;;;;;;
7;21;6;0,580555556;0,622222222;0,577777778;0,547222222;0,563888889;0,647222222;2017;;;;;;;
7;22;6;0,622222222;0,577777778;0,547222222;0,563888889;0,647222222;0,681944444;2017;;;;;;;
8;23;6;0,577777778;0,547222222;0,563888889;0,647222222;0,681944444;0,6625;2017;;;;;;;
5;24;6;0,547222222;0,563888889;0,647222222;0,681944444;0,6625;0,652777778;2017;;;;;;;
5;25;6;0,563888889;0,647222222;0,681944444;0,6625;0,652777778;0,5625;2017;;;;;;;
1;26;6;0,647222222;0,681944444;0,6625;0,652777778;0,5625;0,494444444;2017;;;;;;;
4;27;6;0,681944444;0,6625;0,652777778;0,5625;0,494444444;0,479166667;2017;;;;;;;
2;28;6;0,6625;0,652777778;0,5625;0,494444444;0,479166667;0,631944444;2017;;;;;;;
3;29;6;0,652777778;0,5625;0,494444444;0,479166667;0,631944444;0,643055556;2017;;;;;;;
2;30;6;0,5625;0,494444444;0,479166667;0,631944444;0,643055556;0,661111111;2017;;;;;;;
4;1;7;0,494444444;0,479166667;0,631944444;0,643055556;0,661111111;0,625;2017;;;;;;;
4;2;7;0,479166667;0,631944444;0,643055556;0,661111111;0,625;0,605555556;2017;;;;;;;
6;3;7;0,631944444;0,643055556;0,661111111;0,625;0,605555556;0,641666667;2017;;;;;;;
8;4;7;0,643055556;0,661111111;0,625;0,605555556;0,641666667;0,630555556;2017;;;;;;;
2;5;7;0,661111111;0,625;0,605555556;0,641666667;0,630555556;0,646478873;2017;;;;;;;
2;6;7;0,625;0,605555556;0,641666667;0,630555556;0,646478873;0,695833333;2017;;;;;;;
6;7;7;0,605555556;0,641666667;0,630555556;0,646478873;0,695833333;0,7375;2017;;;;;;;
3;8;7;0,641666667;0,630555556;0,646478873;0,695833333;0,7375;0,808333333;2017;;;;;;;
5;9;7;0,630555556;0,646478873;0,695833333;0,7375;0,808333333;0,741666667;2017;;;;;;;
3;10;7;0,646478873;0,695833333;0,7375;0,808333333;0,741666667;0,656944444;2017;;;;;;;
4;11;7;0,695833333;0,7375;0,808333333;0,741666667;0,656944444;0,586111111;2017;;;;;;;
5;12;7;0,7375;0,808333333;0,741666667;0,656944444;0,586111111;0,616666667;2017;;;;;;;
2;13;7;0,808333333;0,741666667;0,656944444;0,586111111;0,616666667;0,659722222;2017;;;;;;;
4;14;7;0,741666667;0,656944444;0,586111111;0,616666667;0,659722222;0,679166667;2017;;;;;;;
5;15;7;0,656944444;0,586111111;0,616666667;0,659722222;0,679166667;0,630555556;2017;;;;;;;
4;16;7;0,586111111;0,616666667;0,659722222;0,679166667;0,630555556;0,754166667;2017;;;;;;;
3;17;7;0,616666667;0,659722222;0,679166667;0,630555556;0,754166667;0,605555556;2017;;;;;;;
5;18;7;0,659722222;0,679166667;0,630555556;0,754166667;0,605555556;0,552777778;2017;;;;;;;
6;19;7;0,679166667;0,630555556;0,754166667;0,605555556;0,552777778;0,686111111;2017;;;;;;;
3;20;7;0,630555556;0,754166667;0,605555556;0,552777778;0,686111111;0,618055556;2017;;;;;;;
4;21;7;0,754166667;0,605555556;0,552777778;0,686111111;0,618055556;0,593055556;2017;;;;;;;
6;22;7;0,605555556;0,552777778;0,686111111;0,618055556;0,593055556;0,643055556;2017;;;;;;;
2;23;7;0,552777778;0,686111111;0,618055556;0,593055556;0,643055556;0,670833333;2017;;;;;;;
2;24;7;0,686111111;0,618055556;0,593055556;0,643055556;0,670833333;0,679166667;2017;;;;;;;
4;25;7;0,618055556;0,593055556;0,643055556;0,670833333;0,679166667;0,609722222;2017;;;;;;;
3;26;7;0,593055556;0,643055556;0,670833333;0,679166667;0,609722222;0,765277778;2017;;;;;;;
6;27;7;0,643055556;0,670833333;0,679166667;0,609722222;0,765277778;0,854166667;2017;;;;;;;
4;28;7;0,670833333;0,679166667;0,609722222;0,765277778;0,854166667;0,916666667;2017;;;;;;;
5;29;7;0,679166667;0,609722222;0,765277778;0,854166667;0,916666667;0,831944444;2017;;;;;;;
7;30;7;0,609722222;0,765277778;0,854166667;0,916666667;0,831944444;0,779411765;2017;;;;;;;
2;31;7;0,765277778;0,854166667;0,916666667;0,831944444;0,779411765;0,7625;2017;;;;;;;
3;1;8;0,854166667;0,916666667;0,831944444;0,779411765;0,7625;0,795833333;2017;;;;;;;
3;2;8;0,916666667;0,831944444;0,779411765;0,7625;0,795833333;0,7;2017;;;;;;;
4;3;8;0,831944444;0,779411765;0,7625;0,795833333;0,7;0,697222222;2017;;;;;;;
