DAY;MONTH;YEAR;Valore;Valore;Valore;Valore;Valore;Valore;COUNT;;;;;;;;
27;7;2017;96,11276596;101,64375;106,7104167;92,70208333;63,8125;89,33958333;6;;;;;;;;
28;7;2017;101,64375;106,7104167;92,70208333;63,8125;89,33958333;88,56458333;4;;;;;;;;
29;7;2017;106,7104167;92,70208333;63,8125;89,33958333;88,56458333;107,5604167;5;;;;;;;;
30;7;2017;92,70208333;63,8125;89,33958333;88,56458333;107,5604167;102,8106383;7;;;;;;;;
31;7;2017;63,8125;89,33958333;88,56458333;107,5604167;102,8106383;112,59375;2;;;;;;;;
1;8;2017;89,33958333;88,56458333;107,5604167;102,8106383;112,59375;86,34791667;3;;;;;;;;
2;8;2017;88,56458333;107,5604167;102,8106383;112,59375;86,34791667;71,4125;3;;;;;;;;
3;8;2017;107,5604167;102,8106383;112,59375;86,34791667;71,4125;90,82916667;4;;;;;;;;
4;8;2017;102,8106383;112,59375;86,34791667;71,4125;90,82916667;79,96666667;2;;;;;;;;
5;8;2017;112,59375;86,34791667;71,4125;90,82916667;79,96666667;63,80208333;3;;;;;;;;
6;8;2017;86,34791667;71,4125;90,82916667;79,96666667;63,80208333;73,80416667;1;;;;;;;;
7;8;2017;71,4125;90,82916667;79,96666667;63,80208333;73,80416667;62,90625;1;;;;;;;;
8;8;2017;90,82916667;79,96666667;63,80208333;73,80416667;62,90625;73,925;4;;;;;;;;
9;8;2017;79,96666667;63,80208333;73,80416667;62,90625;73,925;79,50833333;4;;;;;;;;
10;8;2017;63,80208333;73,80416667;62,90625;73,925;79,50833333;94,61666667;1;;;;;;;;
11;8;2017;73,80416667;62,90625;73,925;79,50833333;94,61666667;102,3395833;2;;;;;;;;
12;8;2017;62,90625;73,925;79,50833333;94,61666667;102,3395833;103,7604167;2;;;;;;;;
13;8;2017;73,925;79,50833333;94,61666667;102,3395833;103,7604167;106,7479167;1;;;;;;;;
14;8;2017;79,50833333;94,61666667;102,3395833;103,7604167;106,7479167;99,05625;1;;;;;;;;
15;8;2017;94,61666667;102,3395833;103,7604167;106,7479167;99,05625;83,27291667;4;;;;;;;;
16;8;2017;102,3395833;103,7604167;106,7479167;99,05625;83,27291667;73,69791667;2;;;;;;;;
17;8;2017;103,7604167;106,7479167;99,05625;83,27291667;73,69791667;86,77916667;0;;;;;;;;
18;8;2017;106,7479167;99,05625;83,27291667;73,69791667;86,77916667;92,63541667;1;;;;;;;;
19;8;2017;99,05625;83,27291667;73,69791667;86,77916667;92,63541667;103,3895833;1;;;;;;;;
20;8;2017;83,27291667;73,69791667;86,77916667;92,63541667;103,3895833;93,38125;2;;;;;;;;
21;8;2017;73,69791667;86,77916667;92,63541667;103,3895833;93,38125;96,44375;5;;;;;;;;
22;8;2017;86,77916667;92,63541667;103,3895833;93,38125;96,44375;100,3291667;1;;;;;;;;
23;8;2017;92,63541667;103,3895833;93,38125;96,44375;100,3291667;86,26666667;5;;;;;;;;
24;8;2017;103,3895833;93,38125;96,44375;100,3291667;86,26666667;86,35625;4;;;;;;;;
25;8;2017;93,38125;96,44375;100,3291667;86,26666667;86,35625;89,22083333;3;;;;;;;;
26;8;2017;96,44375;100,3291667;86,26666667;86,35625;89,22083333;76,20416667;4;;;;;;;;
27;8;2017;100,3291667;86,26666667;86,35625;89,22083333;76,20416667;62,24375;2;;;;;;;;
28;8;2017;86,26666667;86,35625;89,22083333;76,20416667;62,24375;46,59166667;2;;;;;;;;
29;8;2017;86,35625;89,22083333;76,20416667;62,24375;46,59166667;44,55;4;;;;;;;;
30;8;2017;89,22083333;76,20416667;62,24375;46,59166667;44,55;54,6625;0;;;;;;;;
31;8;2017;76,20416667;62,24375;46,59166667;44,55;54,6625;67,55208333;5;;;;;;;;
1;9;2017;62,24375;46,59166667;44,55;54,6625;67,55208333;74,82708333;3;;;;;;;;
2;9;2017;46,59166667;44,55;54,6625;67,55208333;74,82708333;75,44583333;4;;;;;;;;
3;9;2017;44,55;54,6625;67,55208333;74,82708333;75,44583333;59,44166667;3;;;;;;;;
4;9;2017;54,6625;67,55208333;74,82708333;75,44583333;59,44166667;62,97291667;2;;;;;;;;
5;9;2017;67,55208333;74,82708333;75,44583333;59,44166667;62,97291667;58,98541667;7;;;;;;;;
6;9;2017;74,82708333;75,44583333;59,44166667;62,97291667;58,98541667;42,10833333;2;;;;;;;;
7;9;2017;75,44583333;59,44166667;62,97291667;58,98541667;42,10833333;37,16041667;3;;;;;;;;
8;9;2017;59,44166667;62,97291667;58,98541667;42,10833333;37,16041667;49,60625;2;;;;;;;;
9;9;2017;62,97291667;58,98541667;42,10833333;37,16041667;49,60625;34,10208333;5;;;;;;;;
10;9;2017;58,98541667;42,10833333;37,16041667;49,60625;34,10208333;24,0125;4;;;;;;;;
11;9;2017;42,10833333;37,16041667;49,60625;34,10208333;24,0125;57,225;4;;;;;;;;
12;9;2017;37,16041667;49,60625;34,10208333;24,0125;57,225;58,71041667;7;;;;;;;;
13;9;2017;49,60625;34,10208333;24,0125;57,225;58,71041667;28,98541667;0;;;;;;;;
14;9;2017;34,10208333;24,0125;57,225;58,71041667;28,98541667;31,59791667;5;;;;;;;;
15;9;2017;24,0125;57,225;58,71041667;28,98541667;31,59791667;25,49791667;7;;;;;;;;
16;9;2017;57,225;58,71041667;28,98541667;31,59791667;25,49791667;41,56041667;3;;;;;;;;
17;9;2017;58,71041667;28,98541667;31,59791667;25,49791667;41,56041667;55,26875;8;;;;;;;;
18;9;2017;28,98541667;31,59791667;25,49791667;41,56041667;55,26875;54,33958333;4;;;;;;;;
19;9;2017;31,59791667;25,49791667;41,56041667;55,26875;54,33958333;66,06875;11;;;;;;;;
20;9;2017;25,49791667;41,56041667;55,26875;54,33958333;66,06875;57,33541667;7;;;;;;;;
21;9;2017;41,56041667;55,26875;54,33958333;66,06875;57,33541667;37,48958333;5;;;;;;;;
22;9;2017;55,26875;54,33958333;66,06875;57,33541667;37,48958333;39,02291667;4;;;;;;;;
23;9;2017;54,33958333;66,06875;57,33541667;37,48958333;39,02291667;35,48958333;4;;;;;;;;
24;9;2017;66,06875;57,33541667;37,48958333;39,02291667;35,48958333;36,10416667;2;;;;;;;;
25;9;2017;57,33541667;37,48958333;39,02291667;35,48958333;36,10416667;46,85833333;2;;;;;;;;
26;9;2017;37,48958333;39,02291667;35,48958333;36,10416667;46,85833333;50,07708333;4;;;;;;;;
